,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8660940,comment,8657312.0,8659059.0,0,0,rajhimself,,,"Hear hear, robodale :)",1416970720.0
1,8660938,comment,8660586.0,8660835.0,0,0,fapjacks,,,This is the most coherent and observant comment I&,
2,8660937,comment,8660637.0,8660908.0,0,0,honorious,,,That&,
3,8660936,comment,8660551.0,8660551.0,0,0,carsongross,,,"An I approach I have found fruitful is working backwards, while contrasting it with secular art.",1416970679.0
4,8660934,story,,,2,2,_RPM,Are Uber and Lyft tech companies?,,,1416970604.0
5,8660933,comment,8660394.0,8660919.0,0,0,mrfusion,,,So why do power plants use gas turbines?,1416970519.0
6,8660932,comment,8660394.0,8660887.0,0,0,bri3d,,,"<a href=""http://en.wikipedia.org/wiki/Air-start_system"" rel=""nofollow"">http://en.wikipedia.org/wiki/Air-start_system</a><p>Basically pump a huge amount of compressed air into the cylinders at the top of their stroke, and then start combustion once the engine is moving.",1416970445.0
7,8660931,comment,8660336.0,8660648.0,0,0,baddox,,,"So then, how do you define &quot;unauthorized parties&quot;? All these permissions <i>are</i> explicitly authorized by the user, and I don&",
8,8660930,comment,8660579.0,8660579.0,0,0,jonah,,,"I do like the inclusion of the denomination in braille.<p>Otherwise, they&",
9,8660929,comment,8660336.0,8660721.0,0,0,baddox,,,Why are <i>you</i> bothered that other people might prefer to snap a picture of their credit card rather than type the numbers? I&,
10,8660928,comment,8659456.0,8660714.0,0,0,schoen,,,"I tried to submit an &quot;Ask HN&quot; item (motivated by this debate today) about what kinds of tools and best practices there are for doing this, but it didn&",
11,8660927,comment,8658283.0,8659723.0,0,0,drcomputer,,,"Not defending racism, but how I hypothesize that it happens is as such: People exist in one dynamic where it is accepted and are introduced to another dynamic where it is not tolerated. This leads to a push pull between both dynamics, where the person is constantly questioning which behavior is correct. If the individual thinks about this, and thinks themselves an individual, they may behaviorally react at the constant attempts by others at forcing a definition of behavior or control over the individual.<p>It&",
12,8660926,comment,8659319.0,8660053.0,0,0,oostevo,,,"Yeah, it&",
13,8660925,story,,,3,2,_RPM,Bill Gates – Deposition Part 4 of 12,https://www.youtube.com/watch?v=HhdDZk45HDI,,1416970080.0
14,8660924,comment,8658283.0,8659663.0,0,0,bricestacey,,,"I consider myself a man of principle. However, there comes a point where principle is just another form of prejudice. There is little to disagree with what you&",
15,8660923,comment,8660336.0,8660784.0,0,0,baddox,,,I&,
16,8660922,comment,8658352.0,8660742.0,0,0,smosher_,,,I don&,
17,8660921,story,,,30,3,amk_,Maze solving using fatty acid chemistry,http://pubs.acs.org/doi/full/10.1021/la5018467,,1416969953.0
18,8660920,comment,8659456.0,8660836.0,0,0,schoen,,,Those problems are quite serious.  A positive step is that they&,
19,8660919,comment,8660394.0,8660897.0,0,0,nradov,,,Gas turbines are more efficient in terms of size and weight for a given power level but burn more fuel. Merchant ships mostly care about fuel efficiency.,1416969877.0
20,8660918,comment,8659619.0,8659924.0,0,0,waps,,,"I find that when it comes to optimizing code with an emphasis on readability, the improvement is rarely only 5%. Plus the improvement is not just the end result&",
21,8660917,story,,,2,0,evandrix,"Welcome, cryptanalyst [challenge]",http://146.148.62.204,,1416969832.0
22,8660916,comment,8660579.0,8660682.0,0,0,midhir,,,"That was an awesome fiver! It was also made of plastic. I remember it well.<p>It was recalled after the Northern Bank robbery and discontinued. The biggest bank robbery in UK and Irish history IIRC. Crazy times.<p>The bank is now owned by Danske, so we use Danish fivers now :p<p>Interestingly Belfast just agreed to name a street after John Bell. It&",
23,8660915,comment,8657543.0,8658085.0,0,0,ahomescu1,,,"> However, the big fun is coming on Thursday, when the EU is due to rule over Google and politely requesting that Google splits off search from the rest of its business.<p>This doesn&",
24,8660914,comment,8650032.0,8650040.0,0,0,Mandatum,,,Awesome! Next time I&,
25,8660913,story,,,1,0,zackmiller84,30 Day Email List Building Experiment,http://hatchnorfolk.com/listbuilding,,1416969666.0
26,8660910,comment,8659619.0,8659924.0,0,0,cyphunk,,,that assumes you have the same desk looking at the same code in 3 years. otherwise writing code however you like may have its benefits. including giving you less other-humanly-end-points to have to consider at work. but this attitude may also force you into freelance work sooner than expected though.,1416969641.0
