,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,9117089,comment,9116083.0,9116083.0,0,0,cmwelsh,,,I don&,
1,9117088,comment,9114267.0,9114313.0,0,0,vxNsr,,,right but the article title is even worse.,1425009581.0
2,9117087,comment,9116716.0,9116955.0,0,0,sfeng,,,The black and blue camp is actually closest to what you see.  The differing opinion are those who see it as white and gold.,1425009579.0
3,9117086,comment,9112885.0,9112885.0,0,0,IgorPartola,,,"Or maybe different people have different strengths? Look, I like to tinker at all levels of the stack, but I know what it takes to, say, write a correct web server. I am not going to write my own unless I must (did this at least once).<p>Some people prefer to re-use existing code and are good at integrating existing pieces. Others are good at writing purpose built stuff from scratch quickly. And even that is spread across technologies. I can write an async task manage, but can&",
4,9117085,comment,9113976.0,9116393.0,0,0,VikingCoder,,,"Right, as in &quot;up to 4 Mbps, up to 10 Mpbs, up to 16 Mbps.&quot;  All of those are &quot;4 Mbps or higher.&quot;  That&",
5,9117084,comment,9113662.0,9113662.0,0,0,markhahn,,,"the basic premise is that remapping is necessarily expensive.  unfortunately, neither the thesis nor its citations really support that.  and we have plenty of examples where remapping is pervasive and apparently efficient (MMUs, for instance).  it&",
6,9117083,comment,9113390.0,9116763.0,0,0,cmurf,,,"Agreed. I found these insightful.<p><a href=""http://windows.microsoft.com/en-us/windows-8/create-reset-refresh-media"" rel=""nofollow"">http://windows.microsoft.com/en-us/windows-8/create-reset-re...</a><p><a href=""http://arstechnica.com/gadgets/2015/02/save-yourself-from-your-oems-bad-decisions-with-a-clean-install-of-windows-8-1/"" rel=""nofollow"">http://arstechnica.com/gadgets/2015/02/save-yourself-from-yo...</a>",1425009412.0
7,9117082,comment,9116758.0,9116935.0,0,0,giftgaming,,,"Cheers for the insight. Yeah, I guess a business partner might be better, committed, for sure.<p>I don&",
8,9117081,comment,9114135.0,9115182.0,0,0,ascendantlogic,,,Battery is shot and the whole system has been slowing way down. It finally refused to boot this past weekend for a few hours. It&,
9,9117080,comment,9116716.0,9116955.0,0,0,bandwevil,,,"I interpret it as black getting colored colored brownish by the camera/lighting. Specifically, if you look on the left you can see another dress which seems to be black/white. And in that area, the lace appears the same color as the black of that dress.",1425009371.0
10,9117079,comment,9112250.0,9112922.0,0,0,someotheridiot,,,I&,
11,9117078,comment,9116771.0,9116958.0,0,0,cwsx,,,While you&,
12,9117077,comment,9114135.0,9114551.0,0,0,ascendantlogic,,,"Yeah, I read that after the fact. I&",
13,9117076,comment,9112250.0,9112790.0,0,0,someotheridiot,,,"Wife and 2 kids with full time job here, trying to build a side project currently worth approx $1-2k/month. If you&",
14,9117075,comment,9113837.0,9116989.0,0,0,ripb,,,Their taxes are theirs. It&,
15,9117074,comment,9113766.0,9113766.0,0,0,alricb,,,"Side note: &quot;Tsar Peter I (also known as “the Great,” although the appropriateness of that moniker is one of the most debated questions of Russian history)&quot;<p>I don&",
16,9117073,comment,9113976.0,9114492.0,0,0,jsmeaton,,,> How is it that nobody thinks forcing people to obtain a license for broadcasting isn&,
17,9117072,comment,9113838.0,9116672.0,0,0,userbinator,,,I think it&,
18,9117070,comment,9113837.0,9113837.0,0,0,geographomics,,,"As a fairly recent immigrant to London, I haven&",
19,9117069,story,,,1,0,thedogeye,Flexport is hiring engineer ,,,
20,9117068,story,,,4,0,koolhead17,The Switch to Open Source Is Working For.NET and Microsoft,http://thenewstack.io/switch-open-source-working-net-microsoft/,,1425009061.0
21,9117067,comment,9113837.0,9116898.0,0,0,darkmighty,,,"Yea, there is no &quot;thermodynamic reason&quot; for a limited supply of energy. Even if we started expending too much energy in the atmosphere (say if we found an efficient way to fusion), we could pump this excess heat to space, if it would ever come to such an extreme.",1425009048.0
22,9117066,comment,9113976.0,9116587.0,0,0,whoisthemachine,,,I don&,
23,9117065,comment,9109275.0,9112044.0,0,0,veritas9,,,We&,
24,9117064,comment,9113766.0,9116934.0,0,0,s_q_b,,,"Meh, who knows what would have happened. If the Russian Revolution had played out differently, Russia could have become a socialist country more like modern European states, still broken the back of the Germans on the Eastern front, helped defeat Hitler, and we might have had a half century of free trade and economic growth. Accurately evaluating alternative history is next to impossible.",1425008924.0
25,9117063,story,,,1,0,geerlingguy,Setting up GlusterFS with Ansible,https://servercheck.in/blog/glusterfs-ansible,,1425008856.0
26,9117062,comment,9113976.0,9116750.0,0,0,cubano,,,"> If the founders are smart, they cash out and just start up a new business doing the exact same thing competing with whoever was dumb enough to buy them.<p>Interesting, but I&",
27,9117061,comment,9113976.0,9115967.0,0,0,rodgerd,,,"No, the top comment would be a bitter complaint that world hunger had been cured by the government, which can&",
28,9117060,comment,9116331.0,9116983.0,0,0,mmorris,,,">> “IO.js, what’s that?” asked Joyent CEO Scott Hammond in response to my query about whether projects based on the fork would be able to enter.<p><a href=""http://readwrite.com/2015/02/03/joyent-nodejs-incubator-iojs-node-io-fork"" rel=""nofollow"">http://readwrite.com/2015/02/03/joyent-nodejs-incubator-iojs...</a><p>Edit: Agreed with @caipre&",
29,9117059,story,,,8,1,koolhead17,Two Go Developers Who Switched from JavaScript and Ruby,http://thenewstack.io/two-go-developers-switched-javascript-ruby/,,1425008755.0
30,9117058,comment,9113976.0,9113976.0,0,0,db102892,,,"One need only look back at the Bell Telephone example to know that problems in the current Internet/ISP environment are not true problems.<p>But the FCC &quot;fix&quot;, which will incorporate the same operating standards, will create many of the same problems that kept the phone system from making major advances for about 50 years. Then, in 1984, it all changed -- for the better.<p>If the government wants to experiment with its theories on &quot;net neutrality&quot;, let it first test those theories on the operation of the Post Office.",1425008729.0
31,9117057,comment,9112797.0,9116798.0,0,0,23david,,,Cool project. Are you continuing to develop it?,1425008724.0
32,9117056,comment,9116952.0,9116952.0,0,0,greenyoda,,,"Post of this from an hour ago is on the front page:<p><a href=""https://news.ycombinator.com/item?id=9116800"" rel=""nofollow"">https://news.ycombinator.com/item?id=9116800</a>",1425008714.0
33,9117055,comment,9113766.0,9113766.0,0,0,fiatmoney,,,If you&,
34,9117054,comment,9113662.0,9116297.0,0,0,ricree,,,and repeats.,1425008681.0
35,9117053,comment,9113976.0,9115477.0,0,0,adventured,,,"What, you don&",
36,9117052,comment,9113185.0,9114078.0,0,0,taspeotis,,,Using `async` doesn&,
37,9117051,comment,9113766.0,9116546.0,0,0,s_q_b,,,"If we want to avoid the nightmare of another superpower arising that behaves in that fashion, we would be wise to learn how it was able to amass so much power.<p>Also, just because part a system is bad doesn&",
38,9117050,story,,,2,0,gellerb,WebRTC Requires Perfect Forward Secrecy (PFS) Starting in Firefox 38,https://hacks.mozilla.org/2015/02/webrtc-requires-perfect-forward-secrecy-pfs-starting-in-firefox-38/,,1425008625.0
39,9117049,comment,9115369.0,9115369.0,0,0,jtfairbank,,,"BitTorrent Sync + One Password, but that won&",
40,9117048,comment,9113976.0,9115893.0,0,0,BorisMelnik,,,...I&,
41,9117047,story,,,2,0,grhmc,Geophone,https://en.wikipedia.org/wiki/Geophone,,1425008591.0
42,9117046,comment,9113837.0,9115176.0,0,0,swatow,,,Really it&,
43,9117045,comment,9116572.0,9116572.0,0,0,justbecause,,,"Interesting, I wonder how this could be used in a consensus smart contract.",1425008561.0
44,9117044,comment,9113651.0,9116807.0,0,0,retrogradeorbit,,,"Self discipline is fixing that tricky system outage that takes out production at midnight and requires great concentration, even though the early waking sysops give up and bow-out of the conference call because they &quot;can&",
45,9117043,comment,9115860.0,9115860.0,0,0,qrohlf,,,> Let&,
46,9117042,comment,9116840.0,9116840.0,0,0,justbecause,,,Most interesting thing about dating apps is how they drive user adoption.,1425008423.0
47,9117041,story,,,34,17,jonbaer,"How to Make Multicore Chips Faster, More Efficient",http://spectrum.ieee.org/tech-talk/semiconductors/design/how-to-make-multicore-chips-faster-more-efficient,,1425008409.0
48,9117040,story,,,1,0,nreece,The Future of Social Networks From The Man Who Invented The Hashtag,http://thinkapps.com/blog/entrepreneurship/chris-messina-future-social-networks/,,1425008369.0
49,9117039,comment,9113976.0,9113976.0,0,0,db102892,,,test,1425008366.0
50,9117038,comment,9113643.0,9113822.0,0,0,eyeareque,,,I&,
51,9117037,comment,9113662.0,9113662.0,0,0,duckingtest,,,My SSD has a three core cpu dedicated to it. Removing the layer of indirection isn&,
52,9117035,comment,9113976.0,9116587.0,0,0,PhasmaFelis,,,"> <i>Much of what looks like rudeness in hacker circles is not intended to give offence. Rather, it&",
53,9117034,comment,9116771.0,9117023.0,0,0,defineclean,,,"The question is, is it that corporate internet is that much better, or that they&",
54,9117033,comment,9116771.0,9116992.0,0,0,g4m8i7,,,That&,
55,9117032,comment,9113766.0,9116982.0,0,0,s_q_b,,,Don&,
