,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,10002048,comment,9994653.0,9998342.0,0,0,tajen,,,"Correct! I use The Old Reader, free, because it&",
1,10002047,comment,10000926.0,10001183.0,0,0,taneq,,,This was my response too. &quot;Random&quot; doesn&,
2,10002046,comment,10001209.0,10001714.0,0,0,jvm,,,"And interestingly the capitalists in question appear to be homeowners:<p><a href=""http://www.newgeography.com/content/004888-pikettys-wealth-driven-inequality-virtually-all-housing"" rel=""nofollow"">http://www.newgeography.com/content/004888-pikettys-wealth-d...</a>",1438671581.0
3,10002045,comment,10001371.0,10001371.0,0,0,charlieegan3,,,It&,
4,10002044,comment,9999411.0,10001907.0,0,0,skarap,,,Exactly. That&,
5,10002043,comment,10001365.0,10001899.0,0,0,zkhalique,,,One word: autonomous.<p>Cars aren&,
6,10002041,story,,,1,0,yitchelle,How does it feel to be a ‘grey entrepreneur’?,http://www.theguardian.com/technology/2015/aug/02/how-does-it-feel-to-be-a-grey-entrepreneur-tech-startup-50s,,1438671510.0
7,10002040,comment,9999334.0,9999656.0,0,0,naturalethic,,,Economic calculation problem,1438671509.0
8,10002039,comment,9996333.0,10000766.0,0,0,fakalaka,,,"Gamesys is the bomb. I interviewed there few years ago, it was a bliss (didn&",
9,10002038,comment,9993400.0,9999029.0,0,0,kybernetikos,,,scala&,
10,10002037,comment,9998140.0,9999475.0,0,0,aidenn0,,,"Even e.g. SBCL which is an AOT lisp runs into the issue if you share the C stack (needed for FFI) with the lisp control stack.  On targets with few registers (i.e. not SPARC or Power) it uses a conservative GC that pins any memory pointed to on the control stack, and a precise GC for all heap objects.",1438671395.0
11,10002035,comment,9995898.0,9999794.0,0,0,naturalethic,,,I like you very much.,1438671356.0
12,10002034,comment,10001776.0,10001987.0,0,0,jonah,,,We had silkies growing up. I don&,
13,10002033,story,,,1,0,anh79,Mount options Too much to memorize  :),http://icy.theslinux.org/s/mount_options.txt,,1438671322.0
14,10002032,comment,9996333.0,10001341.0,0,0,antmachine,,,Hello!<p>What&,
15,10002031,comment,9995898.0,9999794.0,0,0,drxzcl,,,It&,
16,10002029,comment,10001844.0,10001950.0,0,0,icpmacdo,,,With a profile with 2 or 3 decent Wordpress websites where would you look for higher paying clients?,1438671107.0
17,10002028,story,,,4,0,younes0,The Screenings Launch: A Meteor Scaling Case Study,http://www.telescopeapp.org/blog/screenings-launch-meteor-scaling-case-study/,,1438671100.0
18,10002027,story,,,1,0,dolfje,NASA is Crash-testing Planes (videos),http://arstechnica.co.uk/science/2015/08/nasa-is-crash-testing-cessnas-so-we-can-find-more-planes-when-they-do-crash/,,1438671078.0
19,10002026,story,,,1,0,prostoalex,"Matchstick Kills Firefox OS-Based Chromecast Rival, Will Issue Refunds",http://recode.net/2015/08/03/matchstick-pulls-plug-on-open-chromecast-alternative-will-issue-refunds/,,1438671074.0
20,10002025,comment,9999945.0,9999945.0,0,0,Gustomaximus,,,This is an exaggerated title with little to back it up for many reasons some clear ones being;<p>1) People tend to opt-in for this stuff. Be this loyalty programs or agreeing to cookies on a website (see UK cookie notification policy). This is a commonly accepted personal choice even if a user doesn&,
21,10002023,comment,10001866.0,10001927.0,0,0,illuminek,,,"Well I am an MBA(IT)[+ Mechanical Engg.], and right now I am managing some 15+ people engg team. I can very confidently say that being an MBA has helped me a lot. It gave me an insight in being a leader and made my job of managing a engineering team easy.<p>However I started my career as developer and have spent 7+ years in developing complex systems. The one difference I could always notice was leadership/initiative distinction between me and other developers and I used to think why these guys are not able to manage their time and guide their juniors. Simply they were not able to think beyond code(I am not generalising but the pattern I noticed with obvious exceptions).",1438671027.0
22,10002022,comment,9977322.0,9986503.0,0,0,eru,,,There&,
23,10002021,comment,10001209.0,10001767.0,0,0,crdoconnor,,,">There are multiple factors involved in changes to labor supply and demand.<p>There are multiple factors, but that doesn&",
24,10002019,comment,9995303.0,9998115.0,0,0,ajslater,,,"For instance: you can stop by <a href=""http://www.truenutrition.com/"" rel=""nofollow"">http://www.truenutrition.com/</a> or scores of other custom and premixed Meal Replacement Powder websites and get something cheaper and customized to your own activities and lifestyle.<p>Hospitals regularly feed people pre-mixed meal replacements when chewing food is not an option.<p>Soylent is just another old MRP with stupid &quot;geek&quot; marketing. Which should come as no surprise as the rest of the athletic supplement and MRP market is also just basic macronutrients and hokum with &quot;bro&quot; marketing. I can&",
25,10002017,comment,10001209.0,10001767.0,0,0,marincounty,,,"We can argue about automation, and the cheapest way to make process a product, but there&",
26,10002016,story,,,4,0,lando2319,"HI I'm HN Vimmy Bot, I check Hacker News for stories on VIM, then I tweet 'em",http://hnvimmybot.com/,,1438670910.0
27,10002015,comment,10001776.0,10001931.0,0,0,splitbrain,,,"That was exactly my thought through the whole article. Also do the eggs look black, too?",1438670876.0
28,10002014,comment,10001209.0,10001782.0,0,0,crdoconnor,,,>It doesn&,
29,10002013,comment,9979834.0,10001345.0,0,0,eru,,,"Haskell sort-of does this.  Laziness can be seen as a very disciplined form of mutability.<p>(Haskell also allows mutability that is visible to the semantics of the program, that&",
30,10002012,comment,10001365.0,10001886.0,0,0,fspeech,,,"Tradable goods should be measured using trade data and GDP is a poor proxy. US GDP is 80% services. Manufacturing value adds in China has surpassed the US since 2013: <a href=""https://www.mapi.net/china-solidifies-position-worlds-largest-manufacturer"" rel=""nofollow"">https://www.mapi.net/china-solidifies-position-worlds-larges...</a>",1438670830.0
31,10002011,comment,9997533.0,9998457.0,0,0,chii,,,A large advertising company would have enough resources to code up browser profiling tool that can almost uniquely identify you from various performance characteristics such as canvas render. Those separate profiles only serves the illusion of privacy IMHO.,1438670826.0
32,10002010,comment,9997830.0,9999908.0,0,0,provemewrong,,,"Huh, another Clojure book? I was skimming through Programming Clojure, Practical Clojure and Programming Concurrency on the JVM earlier this year (apparently before Living Clojure came out), seems like this would be a great addition to the Clojure resources with all the practical examples and the training program.<p>On the same note, looks like The Pragmatic Bookshelf is working on a more practical &quot;next step&quot; Clojure book (currently in beta):<p><a href=""https://pragprog.com/book/vmclojeco/clojure-applied"" rel=""nofollow"">https://pragprog.com/book/vmclojeco/clojure-applied</a>",1438670826.0
33,10002009,story,,,4,0,etjossem,3D-printed anti-seizure drug approved by FDA,http://qz.com/471030/the-fda-has-approved-the-first-drug-made-by-a-3d-printer/,,1438670816.0
34,10002007,comment,10000428.0,10000954.0,0,0,DanBC,,,> would they? that seems like a pretty obvious consequence of carrying a cell phone.<p>Cell phones didn&,
35,10002005,comment,10001034.0,10001912.0,0,0,declan,,,"The Apple IIgs was the last and the best of the Apple II line, which had a cherished place at the heart of what we might now call hacker culture. Remember the first Apple II predated the first IBM PC by four years! Each platform had a different set of enthusiasts, and at least early x86 PCs were more business-centric.<p>I wouldn&",
36,10002004,comment,9993217.0,9995323.0,0,0,eru,,,What&,
37,10002003,story,,,2,0,NonEUCitizen,How Zhou Qunfei became the world's richest self-made woman,http://www.afr.com/technology/mobiles-and-tablets/how-zhou-qunfei-became-the-worlds-richest-selfmade-woman-20150730-giofij,,1438670678.0
38,10002002,comment,10001209.0,10001733.0,0,0,adventured,,,The labor force participation rate was 62.6% as of June.<p>That&,
39,10002001,comment,10001342.0,10001342.0,0,0,rudimental,,,"Five steps:\n1) Read good writing, especially in the genre in which you want to write.<p>2) Write first drafts. I prefer to think of it as vomiting words to a page.<p>3) Edit. Ultimately, this is what will make the writing good.<p>4) Get good feedback. Have a small group of people you work well with give you constructive feedback. They have to be invested enough to care and closely read one or more drafts.<p>5) Talk with people about the technical topics. This can help you clarify your thinking.",1438670646.0
40,10001999,comment,9996333.0,9998842.0,0,0,antmachine,,,"aui-hn,<p>I&",
41,10001998,comment,10000428.0,10001529.0,0,0,jacquesm,,,Mass surveillance may simply be less useful. There are people that use the fact that &,
42,10001996,story,,,77,37,jpzk,Dotfiles are your Digital Backpack,http://www.madewithtea.com/dotfiles-are-your-digital-backpack.html,,1438670508.0
43,10001995,story,,,2,0,koolhead17,Isro to put US satellite in space for the first time,http://timesofindia.indiatimes.com/india/Isro-to-put-US-satellite-in-space-for-the-first-time/articleshow/48337316.cms,,1438670485.0
44,10001994,comment,10001209.0,10001896.0,0,0,crdoconnor,,,"&quot;In tech, Apple only needs 5 folk to generate $10 million&quot;<p>Well, if you pretend the 1.2 million people working at Foxconn in China magically don&",
45,10001993,comment,9997918.0,10001790.0,0,0,lmm,,,"Use <a href=""https://github.com/fommil/jniloader"" rel=""nofollow"">https://github.com/fommil/jniloader</a> - it&",
46,10001992,comment,10001337.0,10001914.0,0,0,JoshTriplett,,,"Ah, that makes more sense.  The wonders of pronouns.",1438670379.0
47,10001991,story,,,2,1,Tomte,Metabolic Pathways,http://www.cc.gatech.edu/~turk/bio_sim/articles/metabolic_pathways.png,,1438670375.0
