,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,7861745,comment,7861395.0,7861538.0,0,0,punee,,,I am not sure either how he inferred from Andreessen&,
1,7861744,comment,7861306.0,7861690.0,2,0,NateDad,,,You couldn&,
2,7861743,comment,7858536.0,7859146.0,1,0,jgrahamc,,,We have a fast MD5 implementation available through ngx_lua so using it is easy. Using one of the hashes you propose would have meant creating an API to access one of them and adding them.,1402135069.0
3,7861742,story,,,2,0,aram,Bootstrap select,http://silviomoreto.github.io/bootstrap-select/,,1402135016.0
4,7861741,comment,7861295.0,7861377.0,4,0,rmason,,,I think you have to have followed Calvin and Hobbes all the way through its run.  If you did there&,
5,7861740,comment,7861152.0,7861652.0,2,0,thegregjones,,,Do any caches operate like that?,1402134941.0
6,7861738,comment,7861152.0,7861565.0,7,0,nileshtrivedi,,,Another example: Searching for images similar to a specified one.,1402134880.0
7,7861737,comment,7860308.0,7860695.0,1,0,3rd3,,,They fixed it. You are welcome.,1402134879.0
8,7861736,comment,7861306.0,7861642.0,4,0,NateDad,,,"For pure processing speed, Go is pretty comparable to Java for code that does not heavily rely on generics.<p><a href=""http://benchmarksgame.alioth.debian.org/u64q/benchmark.php?test=all&lang=go&lang2=java&data=u64q",
9,7861735,comment,7861306.0,7861690.0,2,0,vanderZwan,,,"> <i>Can you write, say, a heap or a read-black tree that can store wither ints and strings, that will embed the ints?</i><p>I&",
10,7861734,comment,7860308.0,7861438.0,2,0,johnzim,,,That talk is why I switched to a standing desk and changed my keyboards.,1402134700.0
11,7861733,comment,7857632.0,7858404.0,1,0,aragot,,,"> knocking over a dictatorship and trying to build a democracy friendly to us<p>If I remember well, Afghanistan, Irak and Iran are the last places where US overthrew a Shah or a dictator. I don&",
12,7861732,comment,7861442.0,7861634.0,3,0,MrBuddyCasino,,,"That is an argument that has been made again and again. Foxconn is actually a very sought after employer, as the others are often much worse.\nStandards vary, unfortunately. But if you have read Das Kapital and its descriptions of the horrors of Manchester capitalism, you have to conclude that it was actually worse in Europe not so long ago. And like Europe, China will rise to better living conditions. It just takes a while.<p>Of course, protesting against the worst outliers is still a worthwhile and noble cause!",1402134668.0
13,7861731,comment,7859946.0,7861550.0,4,0,auggierose,,,"Probably you are. When the university pays you to develop something, and then only takes a minor cut of the profits, why would you want to avoid the university?",1402134600.0
14,7861729,comment,7860919.0,7860919.0,1,0,rythie,,,I don&,
15,7861728,comment,7860308.0,7860308.0,3,0,tlrobinson,,,If I&,
16,7861727,comment,7860492.0,7861398.0,1,0,justincormack,,,"Well so is Lua (see LuaJIT) and its much smaller, simpler and faster as was the language to start with...",1402134546.0
17,7861726,comment,7860492.0,7860779.0,1,0,justincormack,,,"Not sure about &quot;super fast&quot;, just not &quot;super slow&quot; like it was before.",1402134486.0
18,7861725,comment,7861442.0,7861634.0,2,0,codeulike,,,"<i>why not then fight iPhones and all those phones manufactured in China</i><p>Plenty of people do. Are you not aware of that?<p><a href=""http://stopchildlabor.org/?cat=573"" rel=""nofollow"">http://stopchildlabor.org/?cat=573</a>\n<a href=""http://bloodinthemobile.org/"" rel=""nofollow"">http://bloodinthemobile.org/</a>\n<a href=""https://www.fairphone.com/"" rel=""nofollow"">https://www.fairphone.com/</a>\n<a href=""http://www.hrw.org/news/2013/11/25/dispatches-smartphones-without-smart-due-diligence"" rel=""nofollow"">http://www.hrw.org/news/2013/11/25/dispatches-smartphones-wi...</a>\n<a href=""http://www.slate.com/articles/news_and_politics/jurisprudence/2013/09/conflict_minerals_from_the_congo_is_your_cellphone_made_with_them.html"" rel=""nofollow"">http://www.slate.com/articles/news_and_politics/jurisprudenc...</a>",1402134475.0
19,7861724,story,,,1,0,jackgavigan,CIA launches Twitter and Facebook accounts,http://www.bbc.co.uk/news/world-us-canada-27745005,,1402134467.0
20,7861723,comment,7859906.0,7861668.0,1,0,DustinCalim,,,"This post makes me sad, but reminds me just how big of a technical gap there is between the valley, the early adopters across the country, the rest of the population in the middle, and then the older/lagging adopter generations at the tail. (I&",
21,7861722,comment,7856342.0,7857135.0,1,0,dynjo,,,"We are currently building the export functionality, what would you like? :-)",1402134323.0
22,7861721,story,,,22,15,heinrich5991,PHP: a fractal of bad design (2012),http://eev.ee/blog/2012/04/09/php-a-fractal-of-bad-design/,,1402134296.0
23,7861719,comment,7855720.0,7855720.0,1,0,bainsfather,,,link to vodafone&,
24,7861718,comment,7861525.0,7861598.0,2,0,db48x,,,"Also liquid ammonia is cryogenic. Cars would constantly be venting ammonia gas as it boiled off, assuming you didn&",
25,7861717,comment,7860213.0,7860937.0,2,0,ronaldx,,,> I would have thought nature would stop optimizing once a sting is a good enough deterrent.<p>I believe you are probably right about this: but the spider venom was probably developed in an arms race with some {predator/prey} species. In your &,
26,7861716,comment,7853786.0,7858309.0,1,0,ghshephard,,,If they are charging more for the tickets than you think the band is worth - just don&,
27,7861715,comment,7861442.0,7861697.0,2,0,pbreit,,,"Yeah, probably off-topic here. But I wish folks like Marc Andreesen (pretty much the poster child here) would not embrace this type of situation so heartily.",1402134115.0
