,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
37,9829975,story,,,2,0,GabrielF00,"No, Polygamy Isn’t the Next Gay Marriage",http://www.politico.com/magazine/story/2015/06/polygamy-not-next-gay-marriage-119614_full.html,,1436013465.0
38,9829974,comment,9829536.0,9829536.0,0,0,tormeh,,,Very interesting. It seems recessions always accelerate economic shifts. Any similar articles about Europe?,1436013416.0
39,9829973,comment,9829614.0,9829614.0,0,0,zrail,,,"Sounds like Usenet re-invented, where stream == newsgroup.",1436013372.0
40,9829972,comment,9829662.0,9829941.0,0,0,cwyers,,,"Okay,but what does this buy you other than some leaky abstractions? A local file is not the same thing as a remote file, a local mouse is not the same thing as a remote mouse, and a local file is definitely not the same thing as a remote mouse. All that code in Windows that Plan 9 &",
41,9829970,comment,9829614.0,9829841.0,0,0,tinco,,,I think you&,
42,9829969,comment,9829928.0,9829928.0,0,0,marcuniq,,,"Go to a public library which has an A/C, get some work done or just read a book :)",1436013254.0
43,9829968,story,,,2,0,SQL2219,Eat Butter – 80's fat study flawed,http://www.dailymail.co.uk/health/article-2946617/Butter-ISN-T-bad-Major-study-says-80s-advice-dairy-fats-flawed.html,,1436013237.0
44,9829967,comment,9829614.0,9829614.0,0,0,jakobegger,,,This sounds extremely exciting. But there&,
45,9829966,comment,9829614.0,9829614.0,0,0,conradk,,,"I dislike how half of this blog post is just ranting about email. For example, I don&",
46,9829965,comment,9828507.0,9829504.0,0,0,Tycho,,,"I really enjoyed the sequels, personally. I think the 2nd and 3rd have some low points in them with the very unappealing Alia character taking up a lot of the text. But the 4th book (God Emperor of Dune) really reframed the series as an aeon spanning meditation on civilisation and governance and institutions, while building around the fascinating concept of prescience. Then the 5th book is a real thriller with shades of the original. It also has a couple of great twists.",1436013064.0
47,9829964,comment,9829614.0,9829930.0,0,0,tinco,,,If the e-mail is simply stored persistently until it&,
48,9829962,comment,9828706.0,9829865.0,0,0,ObviousScience,,,"Given that most projects, the power costs are much higher than the upfront equipment costs and that the dominating factor on computational density and interconnect speeds is our thermal budget, I&",
49,9829961,comment,9829133.0,9829887.0,0,0,Narishma,,,"The feature may not be in the C++ standard but the main compilers support it anyway (__restrict__ in GCC and Clang, __restrict in MSVC).",1436012876.0
50,9829960,comment,9829662.0,9829911.0,0,0,mhd,,,"Becase basically you just need to know one set of APIs, this time the file open/close/read part of your C library. The rest is &quot;just&quot; protocols. No arcane calls to open sockets or query mice, you treat everything like a file-handle.<p>There are plenty of attempts at these outside of P9, of course. Linux and other Unices does part of this with the /proc filesystem. Plenty of scripting languages let you access URLS like files in their IO system. File managers treat archives like directories. FUSE lets you mount a foreign system&",
51,9829959,story,,,4,2,elektromekatron,This dome in the Pacific houses tons of radioactive waste – and it's leaking,http://www.theguardian.com/world/2015/jul/03/runit-dome-pacific-radioactive-waste,,1436012844.0
52,9829958,comment,9828061.0,9829391.0,0,0,kuschku,,,Which is exactly what grandparent said:<p>> All of those &quot;proof of work&quot; type schemes eventually will dwindle down to the same centralized network they are aiming to replace.,1436012753.0
53,9829957,comment,9827051.0,9828270.0,0,0,the_why_of_y,,,"What is... oh... UTF-16, the gift that keeps on giving... this is, at the same time, utterly hilarious and horribly depressing:<p><a href=""https://simonsapin.github.io/wtf-8/"" rel=""nofollow"">https://simonsapin.github.io/wtf-8/</a><p>But there is actually prior art here - Java&",
54,9829956,comment,9826867.0,9828593.0,0,0,amelius,,,I&,
55,9829955,story,,,4,2,georgerobinson,Ask HN: What are some open source projects in need of contributions?,,,1436012727.0
56,9829954,comment,9818146.0,9819494.0,0,0,gyre007,,,"Yes I do generally agree with you. I went a bit overboard - somewhat HN pushes me over the edge sometimes :-(<p>Lamb metaphore would not do Go the justice indeed. I do like Go, but also do not like some opinion which oversimplify reality.",1436012711.0
57,9829953,comment,9828507.0,9828507.0,0,0,octygen,,,"Dune and the Foundation series are by far my favorite SF series. The reason? Both have unparalleled universe depth. To today I still recite the Dune fear prayer to myself once in a while, I still think about how the Foundationeers used technology as a means to control the Galaxy after the fall of the Empire, I still think of spice as several natural resources on Earth today, etc.<p>I believe all the books in the Dune series are valuable and even enjoyed the prequels since they gave a background to the story that was just lightly touched in the originals. For me, they completed the Universe and helped me answer the &quot;Why did they do/think...?&quot;<p>P.S. The Dune 1 game also ruled! It was the first game on my 486 and boy did it help me get a lot of ladies :)",1436012691.0
58,9829952,story,,,2,2,dupo,Deposit your physical cash notes and coins to the bank with your smartphone,,Dupo is a start up idea I want to develop that collects the direct cash notes and coins you want to deposit in your b-account and us will make a rapid transfer of the amount you need to dispose for a small fee.<p>Currently looking for feedback to keep this idea alive.,1436012688.0
59,9829951,comment,9826050.0,9828824.0,0,0,srean,,,Quick question: If one were to look for such quantitative figures that you provided what would be a good way to find them.,1436012666.0
60,9829950,comment,9829133.0,9829863.0,0,0,pdpi,,,"Nope, they link to a draft of the spec (<a href=""http://plg.uwaterloo.ca/~cforall/refrat.pdf"" rel=""nofollow"">http://plg.uwaterloo.ca/~cforall/refrat.pdf</a>) which dates from May this year.",1436012568.0
61,9829949,comment,9829928.0,9829933.0,0,0,EliRivers,,,I wouldn&,
62,9829948,story,,,3,0,wsieroci,Show HN: Shazam in Java,http://dream-force.com/post/23691390320/shazam-in-java,,1436012496.0
63,9829947,comment,9829662.0,9829924.0,0,0,aap_,,,The Plan 9 C compiler isn&,
64,9829946,comment,9829023.0,9829357.0,0,0,chadscira,,,seems like a massive waste of resources... you&,
65,9829945,comment,9828706.0,9829936.0,0,0,ObviousScience,,,"Bitcoin miners use ASICs, though the progression was from GPUs to FPGAs, since FPGAs are more efficient than GPUs in terms of power.",1436012362.0
66,9829944,story,,,99,40,g4k,Render realtime RethinkDB results in React,https://github.com/mikemintz/react-rethinkdb,,1436012354.0
67,9829943,comment,9828088.0,9828636.0,0,0,mercer,,,> The pride - plenty of which may now just be mimicry - didn&,
68,9829941,comment,9829662.0,9829911.0,0,0,thristian,,,"Under Windows, to run a program on one host and display and interact with it on another requires a special &quot;remote desktop&quot; client and special hooks into the graphics driver and kernel.<p>Under Plan 9, the tool you use to redirect output from one machine to another is just &quot;mount&quot;: mount /dev/mouse and /dev/draw from the other machine onto this one, run the command you want, and they appear on the remote machine - no changes required to the kernel or graphics drivers or any other part of the system.<p>Of course, remote display is just one application - since Plan 9 exposes just about everything as a filesystem, you can mount a remote machine&",
69,9829940,comment,9829043.0,9829722.0,0,0,bite_victim,,,"Uhm, I just went and had a look at learntomod.com. Are all of the kids these days software engineers? The &quot;Blocks&quot; language / tool looks waaay to complicated, how on earth are kids learning that?! This video for example: <a href=""https://www.youtube.com/watch?v=IFi2Xr5uQow"" rel=""nofollow"">https://www.youtube.com/watch?v=IFi2Xr5uQow</a> well that would be a perfect candidate for a college level class, I believe, in teaching how to use visual programming software.<p>And even if kids somehow really grasp what is going on in there, aren&",
70,9829938,story,,,1,0,stanfordnope,Death of hierarchy,http://www.forbes.com/sites/theopriestley/2015/07/04/is-holocracy-still-a-hot-trend-in-2015/,,1436012089.0
71,9829937,comment,9829023.0,9829023.0,0,0,mapleoin,,,A progress bar that takes 20 seconds to load? What year is this?,1436012044.0
72,9829936,comment,9828706.0,9829848.0,0,0,amelius,,,What are state of the art bitcoin miners using nowadays? That might shed light on which platform is more efficient.,1436012030.0
73,9829935,comment,9829662.0,9829826.0,0,0,agumonkey,,,"An academic made a list of interesting facts about p9:<p><a href=""http://pages.cs.wisc.edu/~madthanu/qual-notes/plan9.txt"" rel=""nofollow"">http://pages.cs.wisc.edu/~madthanu/qual-notes/plan9.txt</a>",1436011999.0
74,9829934,comment,9828706.0,9829905.0,0,0,benou,,,"I understand that, and having a DSL is definitely a good idea, but you need to create a community, which can be hard (and NVIDIA seems to be good at it). I didn&",
75,9829933,comment,9829928.0,9829928.0,0,0,i0nutzb,,,"Stop being cheap and power up those air conditioner units!<p>Other than that, just take very hot showers and drink hot tea; avoid extremely cold drinks (i.e. beer, soda) and beverages that doesn&",
76,9829932,comment,9828507.0,9829504.0,0,0,RexRollman,,,Agreed. I have read all six but only still own the first one.,1436011896.0
77,9829931,comment,9826866.0,9828838.0,0,0,geertj,,,My appartment in Arlington MA has FiOS.,1436011770.0
78,9829930,comment,9829614.0,9829614.0,0,0,cromwellian,,,"To me what is important about email as infrastructure is SMTP and the principles of delay tolerant networking and federation. SMTPs store and forward reliability model is a bedrock of communication on the Internet, when all else fails email won&",
79,9829929,story,,,1,0,pmcpinto,A Quick Puzzle to Test Your Problem Solving,http://www.nytimes.com/interactive/2015/07/03/upshot/a-quick-puzzle-to-test-your-problem-solving.html?_r=1&abt=0002&abg=1,,1436011534.0
80,9829928,story,,,15,14,Mojah,"Ask HN: It's 39°C (102F) in Belgium, what hacks do you have to cool down?",,We&,
81,9829927,comment,9828694.0,9828694.0,0,0,PaulRobinson,,,"Little known fact: when Williams, Kilburn and Tootill were building the SSEM (nicknamed the Baby) - <a href=""https://en.wikipedia.org/wiki/Manchester_Small-Scale_Experimental_Machine"" rel=""nofollow"">https://en.wikipedia.org/wiki/Manchester_Small-Scale_Experim...</a> - the World&",
82,9829926,comment,9828962.0,9829812.0,0,0,JoshTriplett,,,It isn&,
83,9829925,comment,9812245.0,9812245.0,0,0,tosbourn,,,"Innovation Enterprise - London, ONSITE.<p>I am one of the Ruby devs there and we want to expand our team.<p>We are looking for Ruby folk who have experience with Rails, TDD, and preferably scaling out existing projects. DevOps skills would also be a huge plus.<p>Happy to share a full job spec to anyone who is interested, or you can go here; <a href=""http://careers.stackoverflow.com/jobs/28683/software-developer-ruby-on-rails-ie-innovation-enterprise"" rel=""nofollow"">http://careers.stackoverflow.com/jobs/28683/software-develop...</a><p>Applications to tosbourn@theiegroup.com",1436011371.0
84,9829924,comment,9829662.0,9829662.0,0,0,myg204,,,"The good think of portable ANSI C, compile anywhere there is a C compiler. Very nice.",1436011366.0
