,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8217634,comment,8217286.0,8217581.0,1,0,andmarios,,,"If the project permits it (size, complexity, what kind of bugs I expect to encounter) I like to have my static assets in a separate git repository.<p>System configuration I think is a problem independent of the programming language and anything you try will feel as hack. As long as it works, it is ok. :)",1408852763.0
1,8217633,comment,8215429.0,8215429.0,1,0,Springtime,,,Had hoped from the title the product would be a way to switch a USB drive from read/write to enforced read-only mode to protect from malware on unknown hosts. Would be a nice product in itself.,1408852717.0
2,8217632,comment,8215872.0,8217404.0,1,0,sigterm,,,"I think if people who need to sleep more is at a competitive disadvantage compared to other people, they will be less able to provide for the next generation, which will allow natural selection to slowly weed out those who don&",
3,8217631,comment,8216409.0,8217147.0,1,0,rk0567,,,"Thanks, I&",
4,8217630,story,,,3,2,bramgg,Ask HN: Guides on finding hidden APIs by monitoring network traffic?,,...Or other methods?,1408852633.0
5,8217629,story,,,2,0,louisstow,Startupshit.net – anonymous and ephemeral startup chat,http://startupshit.net,,1408852525.0
6,8217628,comment,8217346.0,8217346.0,1,0,m_mueller,,,"Very nice hover effects. I have only one gripe with them though: The transitions should be way faster. .3 seconds max., possibly less.",1408852518.0
7,8217626,comment,8217439.0,8217439.0,2,0,jastanton,,,"Haha, I&",
8,8217625,comment,8217292.0,8217292.0,3,0,datashovel,,,"<a href=""http://en.wikipedia.org/wiki/Second_Amendment_to_the_United_States_Constitution"" rel=""nofollow"">http://en.wikipedia.org/wiki/Second_Amendment_to_the_United_...</a><p>One aspect of the gun control debate is the conflict between gun control laws and the right to rebel against unjust governments. Blackstone in his Commentaries alluded to this right to rebel as the natural right of resistance and self preservation, to be used only as a last resort, exercisable when &quot;the sanctions of society and laws are found insufficient to restrain the violence of oppression&quot;.[71] Some believe that the framers of the Bill of Rights sought to balance not just political power, but also military power, between the people, the states and the nation,[72] as Alexander Hamilton explained in 1788:<p>[I]f circumstances should at any time oblige the government to form an army of any magnitude[,] that army can never be formidable to the liberties of the people while there is a large body of citizens, little, if at all, inferior to them in discipline and the use of arms, who stand ready to defend their own rights and those of their fellow-citizens.[72][73]<p>=======<p>If you accept above interpretation, why don&",
9,8217624,comment,8217447.0,8217447.0,1,0,canterburry,,,...and if you don&,
10,8217623,comment,8217290.0,8217604.0,2,0,coderzach,,,"Building things with js, css, html, takes much less time than writing the same thing in objective-c.  Also, way easier to build cross platform.",1408852236.0
11,8217622,story,,,1,0,oxplot,Godwin's Law,http://en.wikipedia.org/wiki/Godwin%27s_law,,1408852168.0
12,8217621,comment,8217013.0,8217490.0,0,0,bramgg,,,Tor isn&,
13,8217620,comment,8217292.0,8217508.0,1,0,lotsofmangos,,,Lawyers are very much part of police work and on-the-street law enforcement.<p>You aren&,
14,8217619,story,,,2,0,mbrubeck,"Understand and Implement Laziness with Examples in Scala, JS, Swift and Racket",http://matt.might.net/articles/implementing-laziness/,,1408852108.0
15,8217618,comment,8217439.0,8217439.0,0,0,eit,,,this is awesome,1408852088.0
16,8217617,comment,8217296.0,8217535.0,1,0,shabinesh,,,sure,1408852080.0
