,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8127405,comment,8127010.0,8127010.0,1,0,Shizka,,,This looks rather useful. It even seems to be working with a remote server! \nHowever from the issues it seems like this plugin is not being actively maintained :/,1407052781.0
1,8127404,comment,8126849.0,8127209.0,2,0,oxplot,,,"The transmission power of your phone is adjusted based on how well your phone can talk to the cell tower. The harder you make it for the phone, the harder it tries. That translates into a sizzling hot phone in your pocket that has a battery life of one hour.",1407052707.0
2,8127402,comment,8126871.0,8127102.0,1,0,spingsprong,,,"Rumania vs Romania <a href=""http://chronicle.nytlabs.com/?keyword=rumania.romania"" rel=""nofollow"">http://chronicle.nytlabs.com/?keyword=rumania.romania</a>",1407052644.0
3,8127401,comment,8126902.0,8127378.0,5,0,mkl,,,"Actually, no, the Mediterranean evaporates faster than rain fills it.  In the past, when the Straits of Gibraltar have been closed, it has dried out completely, or nearly so [1], and it&",
4,8127400,comment,8127184.0,8127184.0,6,0,codeka,,,"> Android Wear seems still in the experimental stage, but this app is not labeled a beta.<p>This is the impression I get, after using one for about a week. Not only does it seem rather unfinished, it&",
5,8127399,comment,8125644.0,8126501.0,1,0,zAy0LfpBZLC8mAC,,,"Nope, it&",
6,8127398,comment,8127012.0,8127264.0,1,0,denzil_correa,,,FTR - The explosion showed on the screens is from the Mumbai 2006 blasts.,1407052372.0
7,8127397,comment,8126902.0,8126902.0,2,0,cromulent,,,It&,
8,8127396,comment,8125578.0,8126600.0,1,0,XorNot,,,I&,
9,8127395,comment,8125578.0,8127225.0,5,0,patio11,,,"Conspiracy theories are less explanatory than the fairly simple &quot;The utility company makes millions of truck rolls every month to do something that an API would do better, faster, and for free.  Truck rolls are <i>insanely</i> expensive.&quot;",1407052203.0
10,8127394,comment,8127012.0,8127371.0,1,0,mdda,,,You&,
11,8127393,comment,8126690.0,8126982.0,1,0,girvo,,,"Roles seem conceptually similar to Traits in Hack/PHP, right? If so, yeah, they&",
12,8127392,comment,8126663.0,8127221.0,1,0,moepstar,,,"Absolutely, it did change the clock speed of the processor (back then measured lower double-digit MHz/Megahertz).",1407052113.0
13,8127391,comment,8126902.0,8127321.0,4,0,ghshephard,,,"<a href=""http://en.wikipedia.org/wiki/Atlantropa"" rel=""nofollow"">http://en.wikipedia.org/wiki/Atlantropa</a><p>Also, apparently done in <a href=""http://en.wikipedia.org/wiki/The_Man_in_the_High_Castle"" rel=""nofollow"">http://en.wikipedia.org/wiki/The_Man_in_the_High_Castle</a>",1407052037.0
14,8127390,comment,8125913.0,8126954.0,1,0,mysensors,,,Strange. I can usually access it fine by mobile (android stock browser).,1407051998.0
15,8127389,story,,,3,0,refut,ARM and Qualcomm Release a New Guide About 32-bit to 64-bit SoCs,http://www.cnx-software.com/2014/07/30/arm-and-qualcomm-release-a-new-guide-about-32-bit-to-64-bit-socs/,,1407051993.0
16,8127388,comment,8127012.0,8127320.0,1,0,venus,,,The fact that you had to go back to the 60s to find a similar incident helps the GP&,
17,8127387,comment,8126848.0,8126911.0,2,0,jonathanleane,,,"Hi Jeff... yep, all affiliate based at the moment.<p>I hear you on the content marketing - I think that&",
18,8127386,comment,8127010.0,8127227.0,2,0,avel,,,It&,
19,8127385,comment,8126371.0,8127020.0,4,0,Troubadr,,,"When someone shoves &quot;False Facts&quot; like &quot;Seven months is not enought time for X&quot;, that is an opinion.  Who gives anyone the right to say &quot;X Number of Months&quot; is required for something non-specific? What a bunch of malarkey!<p>Nice job trying to elevate his opinion to a fact... you must agree with his biased opinion.  As do everyone who has down-voted me.",1407051842.0
20,8127384,story,,,1,0,20Signals,David’s Health Tech Newsletter: No. 19,http://lab.hemavu.com/2014/08/03/davids-health-tech-newsletter-no-19/,,1407051812.0
21,8127383,comment,8126309.0,8127217.0,1,0,kseistrup,,,Also: “Note that there is a fee to store your coins in Xapo&,
22,8127382,comment,8126371.0,8127230.0,4,0,Troubadr,,,"This is an opinion: &quot;However, a seven month time period is not enough to read the experiment on many the variables claimed in the article (blight, drop outs, etc.)&quot;<p>For one, it&",
23,8127381,story,,,1,0,givan,What Seventh-Day Adventists Get Right That Lengthens Their Life Expectancy,http://www.huffingtonpost.com/2014/07/31/seventh-day-adventists-life-expectancy_n_5638098.html?utm_hp_ref=mostpopular,,1407051488.0
24,8127380,comment,8126371.0,8127230.0,3,0,true_religion,,,He basically said there hasn&,
25,8127378,comment,8126902.0,8127321.0,1,0,lisper,,,Even if you could (and you almost certainly couldn&,
26,8127377,story,,,1,0,csabapalfi,Testing Node.js apps like you mean it,http://csaba.palfi.me/testing-node-apps-like-you-mean-it/,,1407051401.0
27,8127376,comment,8127012.0,8127311.0,0,0,MattHeard,,,"Correct me please if I am wrong, but doesn&",
28,8127375,comment,8126902.0,8127306.0,2,0,ars,,,There&,
29,8127374,comment,8120070.0,8126389.0,1,0,tempestn,,,"Ah, forgot the important part! Please email nathan at searchtempest.com to apply.",1407051367.0
30,8127373,comment,8127012.0,8127304.0,1,0,nubela,,,"It is unique because it is caused by cheap labour who are not integrated, imported by the big G.",1407051348.0
