,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,9425313,comment,9420837.0,9423986.0,0,0,fallat,,,"I feel like human-integrated solutions are starting to become more and more of a thing, for example, Magic, this Budweiser Redlight, Rabbit (I think that&",
1,9425312,comment,9403483.0,9405727.0,0,0,greggman,,,I don&,
2,9425311,comment,9421294.0,9423789.0,0,0,lordnacho,,,"Which college were you at? We had one day a week without food at Corpus, and I just found a couple of friends to cook with.",1429772389.0
3,9425310,comment,9424563.0,9425287.0,0,0,shawnps,,,"I see, that makes sense. By the way, there&",
4,9425309,comment,9423011.0,9424453.0,0,0,EGreg,,,Sam Altman has told me specifically why they didn&,
5,9425308,comment,9403483.0,9405861.0,0,0,greggman,,,I&,
6,9425305,story,,,4,0,simonebrunozzi,"Robot Gets Stranded Inside Fukushima Nuclear Reactor, Sends Back Critical Data",http://spectrum.ieee.org/automaton/robotics/industrial-robots/robot-stranded-inside-fukushima-nuclear-reactor,,1429772279.0
7,9425304,story,,,1,0,D3ve1inE,Magento RCE Vulnerability Full White Paper Released,http://blog.checkpoint.com/2015/04/20/analyzing-magento-vulnerability/,,
8,9425303,comment,9424563.0,9424563.0,0,0,jordwest,,,"This list is missing Open Source Cafe, where I&",
9,9425302,comment,9422033.0,9422369.0,0,0,hisem,,,"In France we have a €19.99/mo plan with unlimited talk for domestic (land and mobile) and a huge selection of international countries (land), unlimited SMS/MMS, and 20Go of Data (yes, twenty). That plan can go down to €15.99/mo if you also go with this carrier for your home&",
10,9425300,story,,,1,0,dain,StartHereFM: A Podcast Network on a Mission,https://medium.com/@dain/start-here-fm-a-podcast-network-on-a-mission-f328732f04bc,,1429772127.0
11,9425299,story,,,1,0,cloud4lyfe,Responsive vs. Adaptive Design for UI,http://blog.zymr.com/responsive-vs-adaptive-design-for-ui,,1429772086.0
12,9425298,comment,9424590.0,9424590.0,0,0,nadc,,,I&,
13,9425297,comment,9421294.0,9425275.0,0,0,cperciva,,,"There were always some students wearing sub fusc, but that hardly qualifies...",1429772058.0
14,9425296,story,,,41,6,traxmaxx,Red Hat memory optimisations and Riak performance,http://underthehood.meltwater.com/blog/2015/04/14/riak-elasticsearch-and-numad-walk-into-a-red-hat/,,1429772053.0
15,9425295,story,,,125,61,xylem,On problems with threads in Node.js,http://www.future-processing.pl/blog/on-problems-with-threads-in-node-js/,,1429772048.0
16,9425294,story,,,1,0,stanfordnope,The AirBnB startup for boats and yachts launches,http://www.bedsonboard.com,,1429772046.0
17,9425292,comment,9423108.0,9423108.0,0,0,EGreg,,,Anyone played RoboWar for the mac?<p>Anything comparable out today with a community?,1429771995.0
18,9425291,comment,9424654.0,9424939.0,0,0,reidrac,,,"Looks pretty close to the MIT license: <a href=""http://opensource.org/licenses/MIT"" rel=""nofollow"">http://opensource.org/licenses/MIT</a><p>And using an existing widely known license has benefits, as in what is unlicense? This is the first time I hear from this, but I&",
19,9425288,comment,9423545.0,9424560.0,0,0,quotemstr,,,Sutter&,
20,9425287,comment,9424563.0,9425265.0,0,0,greggman,,,I haven&,
21,9425286,comment,9421831.0,9424496.0,0,0,kbetz,,,"So as some other comments say, we discovered that this reaction was a thing at all! Once you put everything together, it happens very simply, in an easy setup, but no one had put together this setup because it&",
22,9425285,comment,9422622.0,9424664.0,0,0,greglindahl,,,"Uh, yeah, I link to Mel&",
23,9425284,comment,9423680.0,9423680.0,0,0,luminositymen,,,"have you seen this one: <a href=""https://www.indiegogo.com/projects/ambivision-standalone-ambient-lighting-device/x/8427436"" rel=""nofollow"">https://www.indiegogo.com/projects/ambivision-standalone-amb...</a>",1429771845.0
24,9425282,comment,9423857.0,9424725.0,0,0,sergiosgc,,,> We’ve found the biggest benefits are really around the collaborative use cases<p>That&,
25,9425281,story,,,12,4,kp02,Indoor farm could help bring fresh produce to food deserts,http://www.wired.com/2015/04/click-grow-smart-farm/,,1429771675.0
26,9425280,comment,9421831.0,9421831.0,0,0,ackalker,,,A very inspiring story of perseverance and the ultimate  payoff. I wonder if it will take off the way the discovery and subsequent development of the transistor (which had a similarly difficult birth process) did for electronics.,1429771660.0
27,9425279,comment,9423226.0,9423226.0,0,0,Joona,,,Really depends on when 4K monitors are affordable and most countries have high-speed internet.<p>4K monitors are still pretty pricey. I&,
28,9425278,comment,9420002.0,9423098.0,0,0,simonebrunozzi,,,"MCRed, I used to work at AWS too. It would be nice to get in touch. How can I contact you?",1429771604.0
