,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,5961454,comment,5961248.0,5961248.0,5,0,fiatmoney,,,"&quot;Six months before, we got a notice from the San Francisco F.B.I., saying they were going to give us a national-security letter [...] And we couldnt figure out why they would say they were going to give us this letter! Kind of an odd thing to do [...]  And they didnt give us one, not at that time. It was later that they did.&quot;<p>This is a fascinating glimpse into the logistical aspects.  Either the FBI was trolling to see if they&",
1,5961453,comment,5961341.0,5961367.0,3,0,wavesounds,,,You don&,
2,5961452,comment,5961205.0,5961350.0,4,0,jborden13,,,"I ran this in console.  just to automate gathering wood and trap checking, since forgetting to switch between panels is easy to do:<p>function pushButtons(){if(!$(&quot;",
3,5961451,comment,5957927.0,5960770.0,2,0,po,,,I don&,
4,5961450,story,,,2,0,satanas,Libturpial 1.0 frozen,http://turpial.org.ve/2013/06/libturpial-1-0-frozen/,,1372478077.0
5,5961449,comment,5959764.0,5960577.0,2,0,joelhooks,,,"The emails are gold, and go out to 7000 people. I won&",
6,5961448,comment,5958974.0,5960854.0,2,0,nieve,,,"She - Evi Nemeth is a woman and one of the most influential on my approach to sysadminning.  Even more than the Armadillo book or Limoncelli the handbook she and her collaborators put out was pragmatic, sensible, and incredibly useful.  I really hope she makes it back somehow.",1372478000.0
7,5961447,story,,,5,0,tokenadult,A mimic eats its model,http://whyevolutionistrue.wordpress.com/2013/06/28/a-mimic-eats-its-model/,,1372477992.0
8,5961446,story,,,2,0,dmor,Designer Ryan Ringholz & Altos Ventures EIR Jonathan Spier Raise $1.2M for PLAE,http://mattermark.com/former-ugg-designer-ryan-ringholz-raises-1-2m-for-plae-custom-shoes-for-kids/,,1372477902.0
9,5961445,comment,5959358.0,5959358.0,2,0,mkl,,,"Pi is just fine.  It makes just as much sense as tau, has history on its side, is simpler for many formulas, etc.  The Pi Manifesto has good counterarguments and heaps of examples: <a href=""http://www.thepimanifesto.com/"" rel=""nofollow"">http://www.thepimanifesto.com/</a>",1372477811.0
10,5961444,story,,,6,0,amardeep,Digg Reader Officially Opens To The Public,http://techcrunch.com/2013/06/28/after-three-months-of-work-digg-reader-officially-opens-to-the-public/,,1372477760.0
11,5961443,comment,5959740.0,5961020.0,1,0,wavefunction,,,"Probably helps get him his CIA pension, as he&",
12,5961442,comment,5961205.0,5961205.0,2,0,srikarg,,,Amazing game! Thanks for sharing.,1372477751.0
13,5961441,comment,5959773.0,5961242.0,5,0,nwjsmith,,,"Channels allow you to write code that &quot;pulls&quot; events off of a stream or enumerate-like structure. This can dramatically simplify event-heavy front end code.<p>Bacon.js is a library that exposes a similar technique (FRP), and their readme outlines the benefits in tangible terms<p><a href=""https://github.com/raimohanska/bacon.js"" rel=""nofollow"">https://github.com/raimohanska/bacon.js</a>",1372477747.0
14,5961440,comment,5957294.0,5957420.0,1,0,mataug,,,"Sadly It is really difficult to make all Linuxes as First Class Citizens, You have to resort to tarballs, Only Ubuntu has gotten to be a true first class citizen.",1372477624.0
15,5961439,comment,5958894.0,5961234.0,3,0,bigiain,,,"The problem is - browsers != people. I have 3 browsers open on this machine, another 3 browsers on the phone in my pocket, four browsers on my iPad, and at work I keep separate browsers up logged in as either me-at-work or me-personally. There are also a few machines/browsers I use more-or-less regularly which aren&",
16,5961438,story,,,3,0,vy8vWJlco,"Takedown from Church of Scientology to GoDaddy, re: cheerupwillsmith.com",http://chillingeffects.org/N/1030818,,1372477567.0
17,5961437,comment,5957226.0,5960043.0,2,0,maratd,,,> Why not just pass one federal law instead?<p>You really think it&,
18,5961436,comment,5959870.0,5960646.0,5,0,Amadou,,,I am wondering if you read the Techdirt article.  It isn&,
19,5961434,comment,5959020.0,5959227.0,3,0,sampk,,,What is &quot;RSS&quot;?,1372477447.0
20,5961433,comment,5959870.0,5960151.0,19,0,droithomme,,,"Many Palantir employees, including high level ones, have made little secret of their participation on Hacker News, mentioning their company in posts here.<p>You may recall they were involved in plotting to destroy journalist Glen Greenwald and his family.<p><a href=""http://www.salon.com/2011/02/15/palantir/"" rel=""nofollow"">http://www.salon.com/2011/02/15/palantir/</a><p>Plotting to destroy journalists who out government corruption and illegal behavior. Can&",
21,5961432,comment,5957226.0,5961172.0,1,0,sliverstorm,,,"Many Harleys also retain their value pretty darn well, considering.",1372477353.0
22,5961431,story,,,3,0,dj-wonk,Why are you not following me on Twitter? Because you wrote that.,http://djwonk.tumblr.com/post/54152338068/backfiring-self-promotion,,1372477296.0
23,5961430,story,,,3,0,pikexxn,Unix Philosophy,http://www.pixelstech.cn/article/1336304966_Unix_Philosophy,,1372477289.0
24,5961429,comment,5957226.0,5957744.0,1,0,sliverstorm,,,As someone who just purchased a car at a dealer: it really wasn&,
25,5961428,story,,,1,0,rpicard,Use the Alter HN Firefox add-on to tweak Hacker News,http://robert.io/blog/2013/06/28/use-the-alter-hn-firefox-add-on-to-tweak-hacker-news/,,1372477212.0
26,5961427,comment,5955653.0,5955653.0,1,0,josephpmay,,,"This is brilliant, not just for people with ADHD, but for anybody who gets easily distracted. Though my programming experience outside of Java is limited, I&",
27,5961426,comment,5959740.0,5960988.0,2,0,nullc,,,> Wouldn&,
28,5961425,comment,5959764.0,5959764.0,3,0,Silhouette,,,"Interesting article, but perhaps rather optimistic about retainer arrangements?<p>For example, is keeping up with patches/security on a client&",
29,5961424,comment,5959442.0,5960775.0,2,0,famousactress,,,"Hi Tony! Sorry, getting to this late. freedomsponsers.org looks totally in line with what I was imagining. I presume you built it, so thanks! I hope it gets traction.<p>[Totally unsolicited... I&",
30,5961423,comment,5961349.0,5961414.0,13,0,pudquick,,,"No.<p>No speed up when compared to a classical machine (for much cheaper) emulating the exact same procedure:<p><a href=""http://www.scottaaronson.com/blog/?p=1400"" rel=""nofollow"">http://www.scottaaronson.com/blog/?p=1400</a>",1372477071.0
31,5961422,story,,,1,0,rocky1138,"Paper Minecraft, coded in Scratch (MIT)",http://scratch.mit.edu/projects/10128407/,,1372477008.0
32,5961421,comment,5960908.0,5961365.0,2,0,markdown,,,"See the answer below by sudont, which is spot on: <a href=""https://news.ycombinator.com/item?id=5961376"" rel=""nofollow"">https://news.ycombinator.com/item?id=5961376</a>",1372476971.0
33,5961420,comment,5945586.0,5961250.0,1,0,bdash,,,That looks like everything&,
34,5961419,comment,5959773.0,5959773.0,3,0,z3phyr,,,"People mention the JVM, which is the primary clojure platform. People say that it is complemented by Clojurescript on the client side.<p>Inference : ClojureCLR seems to be dead :(",1372476755.0
35,5961418,comment,5961205.0,5961205.0,5,0,PButcher93,,,I&,
36,5961417,comment,5959773.0,5961242.0,2,0,snprbob86,,,It&,
37,5961416,comment,5958894.0,5960806.0,2,0,bigiain,,,That&,
38,5961414,comment,5961349.0,5961349.0,4,0,chacham15,,,Does this mean that I need to throw away my 2048-bit RSA key? Is 4096 bit at all safer than 2048 from quantum computing?,1372476660.0
39,5961413,comment,5959358.0,5960426.0,4,0,thetwiceler,,,The use of infinitesimals in calculus! Things like integrating against &quot;dx&quot; or taking a derivative of a function &quot;df/dx&quot; make calculus seem like something it&,
40,5961412,comment,5961205.0,5961347.0,6,0,GoodIntentions,,,"From your comments you seem to actually be interested, so let me tell you about it from my neo-luddite POV.<p>I love games ( I actually _pay_ for games I like ).  I also run with my browser fairly locked down.  If you&",
41,5961411,comment,5959490.0,5961342.0,1,0,stfsbrb,,,"Nice try, Zuckerberg.",1372476409.0
42,5961410,comment,5961205.0,5961260.0,8,0,unimpressive,,,"I use noscript, and am continually annoyed by web pages that feel they need to run code on my computer to load. I get it when people complain about things needlessly using Javascript.<p>With that in mind, <i>what the hell were you expecting?</i> Even in the 90&",
43,5961409,story,,,3,0,WestCoastJustin,Large-scale quantum chip validated,http://news.usc.edu/,,
44,5961408,comment,5959490.0,5960234.0,6,0,smacktoward,,,&quot;Move fast and don&,
45,5961407,comment,5959773.0,5961335.0,4,0,snprbob86,,,"The IoC threads work by converting park-able functions into  Single-Static Assignment (SSA) form [1] and then compiled to a state machine. Essentially, each time a function is &quot;parked&quot;, it returns a value indicating where to resume from. These little state machine functions are basically big switch statements that you don&",
46,5961406,comment,5959358.0,5960310.0,1,0,thetwiceler,,,"Yeah, I&",
47,5961405,comment,5957294.0,5958273.0,4,0,Achshar,,,> Move tabs to the title bar like in Google Chrome<p>What it means is like chrome there should be no title bar. Precious vertical pixels wasted for something that is never used. Like chrome or most modern browsers have moved the tabs in the title bar sublime should do this too.,1372476093.0
48,5961404,comment,5960908.0,5961231.0,2,0,snogglethorpe,,,"Yeah, seeing the headline immediately made me picture a tiger parent submitting stories to HN...<p>[&quot;BREAKING: 5th-Grader Masters Beethoven Piano Sonata, Immediately Resumes Violin Practice&quot;]",1372476019.0
49,5961403,story,,,1,0,geekrax,Tiny little iFrame to showcase your webapp.,http://geekrax.github.io/webapp-preview/,,1372476013.0
50,5961402,comment,5959502.0,5959502.0,1,0,shire,,,Looks like Java won&,
51,5961401,comment,5961205.0,5961393.0,4,0,ipodize,,,"Darn, guess I&",
52,5961400,comment,5961205.0,5961205.0,3,0,ISL,,,Is there a way to pause?,1372475973.0
53,5961399,comment,5956840.0,5958570.0,1,0,kiiski,,,"As a Finn, I have to point out that just because Finnish and Hungarian are related, it doesn&",
54,5961398,comment,5960492.0,5961190.0,8,0,coffeemug,,,There is a great Q&A with Steve Jobs (I can&,
