,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,2732521,comment,2730298.0,2731589.0,3,0,westicle,,,Does that make 4chan a sovereign entity?,1309924788.0
1,2732520,comment,2732049.0,2732476.0,3,0,gaurav_v,,,Because they're ... reading it?,1309924745.0
2,2732519,comment,2732386.0,2732517.0,1,0,ktsmith,,,It comes up with plus just like it's supposed to.<p>edit for clarity: When I tried this I got the same google plus profile creation screen as when I signed up with my actual google account.,1309924739.0
3,2732518,story,,,2,0,dekayed,"Like: No ""dislike"" button on Facebook",http://marketplace.publicradio.org/display/web/2011/07/01/mm-like-no-dislike-button-on-facebook/,,1309924673.0
4,2732517,comment,2732386.0,2732494.0,1,0,jrockway,,,I think you made a Google Profile and are sharing with Buzz.  What happens when you visit plus.google.com?,1309924579.0
5,2732516,story,,,1,9,kodeshpa,Show HN: Interesting launching soon page,,"In the world of social networks, Sometimes you just want to get the most right information out @right place, to tell everyone that 'Hey, this is me!'. Digixcard is for those situations.<p>Any thoughts ?",1309924562.0
6,2732515,comment,2730362.0,2731157.0,1,0,knewter,,,"It was ""Rite.""  Now Matz is calling the embedded ruby he's working on with some japanese electronics manufacturer by the name ""Rite.""  RubyConf 2010 keynote covered it in detail.",1309924553.0
7,2732514,comment,2731477.0,2731477.0,3,0,jrockway,,,"This is America's new legal strategy: beating up the small guys with big sticks.  Companies with patents go after small companies or individual developers with their patents -- IBM never gets sued for patent infringement.  Companies with copyrights go after as many little guys as possible, and make their money ""in volume"" because file-sharing lawsuits are cheaper to settle than to contest.<p>This is not ""promoting the progress of the arts""; it's bullies shaking us all down, with the government happily watching.",1309924529.0
8,2732513,story,,,3,1,joshmlewis,Dear design agency that is stuck in the 90s,http://joshmlewis.com/?p=342,,1309924527.0
9,2732512,story,,,1,0,keysoftheraw1,"Why You Should Kill Your Kid, Right Now  Casey Anthony Proof Bar",http://yodabillclintonwillferrellmarkzuckerbergmichaeljordan.com/2011/07/06/why-you-should-kill-your-kid-right-now-casey-anthony-proof-bar/,Why dont most religious people kill their kids. Just like Casey Anthony?,1309924500.0
10,2732511,comment,2732387.0,2732387.0,3,0,theblueadept111,,,"""It felt magical because Facebook caught on like wildfire like only a non-geek tool could.""<p>internet.  world wide web.  I rest my case.",1309924468.0
11,2732510,comment,2730286.0,2732231.0,6,0,knewter,,,"I've actually had an ungodly metric ton of ruby segfaults in the past month or so, and almost never before that.  At least one of them has definitely been GC-related - see ""therubyracer is not thread safe"" for one problem I've been running into.  You also have to use PassengerSpawnMethod conservative to avoid GC-related failures in passenger with rails 3.1.<p>I'm not sure if those are both related to this or not, but I've had drastically more segfaults lately than in my past 6 years of ruby programming.  It's getting pretty bad imo.",1309924455.0
12,2732509,comment,2730359.0,2730918.0,1,0,lisper,,,Oh.  Right.  Duh.,1309924385.0
13,2732508,comment,2732049.0,2732239.0,2,0,seagaia,,,"Usually books are interesting and useful. CS seems to be a different thing, as most things are available online for free, and there is a large community. Bookstores are still fun to go to (although I feel like they may be a dying breed).<p>It always helps to work on exercises (for stuff like math), but for CS, to pick something interesting you want to do in a language(s), but is small - and that can be a hard part. It's getting harder for me to figure out what to use a language for - picking up a language's syntax and nuances is relatively easy (okay, excluding Haskell), but it's worthless unless you have something you want to work on.",1309924330.0
14,2732507,comment,2730286.0,2732127.0,6,0,nwjsmith,,,"A _why tweet? <a href=""http://favstar.fm/users/_why/status/1640180235"" rel=""nofollow"">http://favstar.fm/users/_why/status/1640180235</a>",1309924032.0
15,2732506,comment,2719028.0,2728515.0,1,0,BuddhaSource,,,"Edit - Mumbai,India",1309924011.0
16,2732505,comment,2729084.0,2731517.0,2,0,esrauch,,,"You are choosing to share the information with them. They can view your profile and see it and type it wherever else they want, the only thing that preventing automatic export achieves is making it inconvenient for someone to leave facebook, not prevent someone from taking any conceivable action they wanted with your information.",1309923978.0
17,2732504,story,,,2,0,rs,Give and get,http://sethgodin.typepad.com/seths_blog/2011/07/give-and-get.html,,1309923960.0
18,2732503,comment,2731982.0,2731982.0,1,0,roger_lee,,,"Thanks! The email verification is to make sure that users don't enter someone else's email (thereby spamming them), and also so I know that the emails aren't getting flagged as spam.<p>Fully agreed with your point about wishing there was something else to do after signing up.",1309923927.0
19,2732502,comment,2732220.0,2732220.0,1,0,nwjsmith,,,"A link to the slides:<p><a href=""http://www.slideshare.net/KentBeck/software-g-forces"" rel=""nofollow"">http://www.slideshare.net/KentBeck/software-g-forces</a>",1309923918.0
20,2732501,comment,2731600.0,2732235.0,4,0,nowarninglabel,,,"Journalistic hyperbole is not equal to fact. Apple acquired NeXT, for $400 million in cash in stock, at a time in which Apple had a market cap of $3.1 billion. I don't know why you seem to think otherwise. Read it from the horse's mouth along with the relevant financial statements: \n<a href=""http://web.archive.org/web/20020208190346/http://product.info.apple.com/pr/press.releases/1997/q1/961220.pr.rel.next.html"" rel=""nofollow"">http://web.archive.org/web/20020208190346/http://product.inf...</a><p><a href=""http://news.cnet.com/Apple-acquires-Next,-Jobs/2100-1001_3-256914.html"" rel=""nofollow"">http://news.cnet.com/Apple-acquires-Next,-Jobs/2100-1001_3-2...</a><p><a href=""http://www.wikinvest.com/stock/Apple_(AAPL)/Data/Market_Capitalization/1996"" rel=""nofollow"">http://www.wikinvest.com/stock/Apple_(AAPL)/Data/Market_Capi...</a><p>Again, I don't understand why you seem to think otherwise.",1309923856.0
21,2732500,comment,2732141.0,2732400.0,2,0,qeorge,,,"Here's the one the Kiss Metrics blog uses:<p><a href=""http://wordpress.org/extend/plugins/active-share-by-orangesoda/"" rel=""nofollow"">http://wordpress.org/extend/plugins/active-share-by-orangeso...</a><p>Wouldn't be hard to adapt for non-WP use.",1309923850.0
