,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8613408,story,,,2,0,sethhovestol,Show HN: Calling information from Blockchain,http://certioraomnia.blogspot.com/2014/11/data-on-block-chain.html,,1416110287.0
1,8613407,comment,8613307.0,8613307.0,0,0,haney,,,This is pretty amazing. My team just started using Chart.io because we couldn&,
2,8613405,comment,8611758.0,8612046.0,0,0,Animats,,,Don&,
3,8613404,comment,8612740.0,8613358.0,0,0,jim_greco,,,"Each area is different I guess. In NYC Whole Foods is among the cheapest of the supermarkets and one of the highest in quality.  For example, Gristedes and Morton Williams cost more and their fruits/veges selection is poor.",1416110168.0
4,8613403,comment,8612193.0,8612193.0,0,0,fred_is_fred,,,I really enjoyed reading Snowcrash. It&,
5,8613402,comment,8612740.0,8613086.0,0,0,btoptical,,,The Whole Foods in Almaden (affluent South San Jose) hires off-duty San Jose PD to provide security. The officers are in full uniform and carry their utility belt and service weapon.,1416110126.0
6,8613401,comment,8611758.0,8611758.0,0,0,Animats,,,"<i>We have designed and implemented a new operating system, Arrakis, that splits the traditional role of the kernel in two. Applications have direct access to virtualized I/O devices, allowing most I/O operations to skip the kernel entirely, while the kernel is re-engineered to provide network and disk protection without kernel mediation of every operation.</i><p>That&",
7,8613400,comment,8611719.0,8612690.0,0,0,philwelch,,,I think it&,
8,8613399,comment,8611719.0,8612510.0,0,0,Sorgam,,,"Considering Ireland (except Northern Ireland) is now widely accepted to be independent of Britain, doesn&",
9,8613398,comment,8613231.0,8613369.0,0,0,fpgeek,,,"Of course money. You make the argument that your audience is most likely to hear. And between lobbying and campaign contributions, jobs for their constituents, lost tax revenue and so on... money is the argument Congress is most likely to hear.",1416109989.0
10,8613397,comment,8613363.0,8613363.0,0,0,sebie,,,"So to break that article down, all it really is, is a Paid-music subscription to YouTube videos/music? (With no ads, offline use and a music player?) Doesn&",
11,8613396,comment,8552239.0,8552239.0,0,0,vr-freak,,,"First you need to setup VR Player as follows:\n<a href=""http://www.vrcircle.com/post/how-to-watch-movies-on-the-oculus-rift-development-kit-2-dk2"" rel=""nofollow"">http://www.vrcircle.com/post/how-to-watch-movies-on-the-ocul...</a><p>In VR Player, I found the best options were as follows:<p>Media Menu Option,\nFormat: Mono,\nProjection: Sphere,\nEffects: None,<p>Device Menu Option,\nLayout: Side By Side,\nDistortion: Barrel,\nTracker: Oculus Rift DK2,",1416109934.0
12,8613395,comment,8613181.0,8613181.0,0,0,mod,,,I personally know zero experts like this.,1416109896.0
13,8613394,comment,8611198.0,8613326.0,0,0,bronson,,,How do you know the person who clicked the &quot;Reply&quot; button is the same person who wrote those words?,1416109831.0
14,8613393,comment,8613307.0,8613307.0,0,0,paulbjensen,,,"As someone who built a dashboard app, I tip my hat: this is a very powerful new feature.",1416109808.0
15,8613392,comment,8612730.0,8613282.0,0,0,girvo,,,"Oh wow, that&",
16,8613391,comment,8612025.0,8612025.0,0,0,idreyn,,,This is neat! I wrote a script recently for extracting vocabulary from Chinese texts...kind of the same idea. Are you rate-limited by the Merriam Webster API at all?,1416109705.0
17,8613388,comment,8613181.0,8613181.0,0,0,wmeredith,,,I thought I&,
18,8613387,comment,8612740.0,8612875.0,0,0,kolbe,,,I&,
19,8613386,comment,8612857.0,8613243.0,0,0,bojo,,,Possibly a mild reference to male genitals?,1416109419.0
20,8613385,comment,8611719.0,8611719.0,0,0,Sorgam,,,This is absolutely not an apology. Anyone can apologize when their culture tells them some action was wrong. Whether it&,
21,8613383,comment,8613307.0,8613381.0,0,0,paulasmuth,,,"FnordMetric allows you to query data from a number of sources. CSV Files are one of them, but there are other backends like MySQL and the built-in statsd server. So ideally there is no &quot;middleware step&quot;: you generate charts using only sql from your backend data source in a single step.",1416109227.0
22,8613381,comment,8613307.0,8613307.0,0,0,ChuckMcM,,,"I guess I am a bit dense here, this imports CSV files as a table and then adds a SQLish &",
23,8613380,comment,8611468.0,8612560.0,0,0,beachstartup,,,i&,
24,8613379,comment,8609398.0,8610720.0,0,0,qhoc,,,"This is just my guess: now with the funding, there is a need to increase time commitment. I don&",
25,8613378,comment,8608885.0,8610856.0,0,0,AceJohnny2,,,"Woops, you&",
26,8613377,comment,8611922.0,8612725.0,0,0,dockimbel,,,Red&,
27,8613376,comment,8612971.0,8612971.0,0,0,andrewljohnson,,,"Similar to some of the worlds in the hit game Osmos: <a href=""http://www.osmos-game.com/"" rel=""nofollow"">http://www.osmos-game.com/</a>",1416108950.0
28,8613375,story,,,5,0,doctorshady,Why the Internet has turned us into hypocrites,http://www.theguardian.com/technology/2014/nov/16/why-internet-has-turned-us-into-hypocrites,,1416108931.0
29,8613374,comment,8608566.0,8608566.0,0,0,hoggle,,,Don&,
30,8613373,comment,8611468.0,8612436.0,0,0,sampo,,,"If you want your pan smoother, you can always sand it smoother. Will need to re-season it afterwards, though.",1416108870.0
31,8613372,comment,8613341.0,8613341.0,0,0,softdev12,,,It&,
32,8613371,comment,8612730.0,8613261.0,0,0,girvo,,,"Yes, I have. Also, nictotine oral sprays are known to cause them as well, quite consistently.",1416108846.0
33,8613370,comment,8612238.0,8612238.0,0,0,alimoeeny,,,The general idea sounds cool.\nFor the most part those people who are in the dark and don&,
34,8613369,comment,8613231.0,8613231.0,0,0,themartorana,,,"Money. Not altruism or moral compass or even customer demands.<p>But lost foreign dollars is the wrong argument, right? Restricting the NSA from bulk collecting US citizen data has nothing to do with their legal rights to do the same to non-citizens.<p>I&",
35,8613368,comment,8612740.0,8613032.0,0,0,yummyfajitas,,,"Food deserts are real, and caused by consumer choice. Giving people access to health food does not result in an increase in vegetable consumption or a reduction in BMI.<p><a href=""http://theincidentaleconomist.com/wordpress/giving-people-access-to-healthier-food-isnt-enough/"" rel=""nofollow"">http://theincidentaleconomist.com/wordpress/giving-people-ac...</a><p>tl;dr; The issue is demand side, not supply side.",1416108791.0
36,8613367,story,,,3,0,sehugg,Justice Department Probes Generic Drug Companies After Price Hikes,http://blogs.wsj.com/pharmalot/2014/11/10/justice-department-probes-generic-competition-after-price-hike-reports/,,1416108680.0
37,8613366,comment,8611747.0,8611747.0,0,0,eriktrautman,,,I really enjoy reading about the trials of entrepreneurs outside The Bubble on HN and this was a great piece of writing.  The vignette about the dirt-loving sniper sucked me in.,1416108628.0
