,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8411322,comment,8410545.0,8411178.0,1,0,DannyBee,,,&quot;and not worry that printf() has been redefined by the application.&quot;<p>Note that GCC assumes it isn&,
1,8411321,comment,8410545.0,8411158.0,1,0,DannyBee,,,"&quot;But there seems to be no way to extend this attribute, nor to make entirely new attributes in the same spirit.&quot;<p>Yes, GCC knows, and we&",
2,8411320,comment,8409858.0,8411114.0,1,0,dang,,,"Thanks; we changed to that from <a href=""http://blogs.gentoo.org/blueness/2014/10/03/sthttpd-a-very-tiny-and-very-fast-http-server-with-a-mature-codebase/"" rel=""nofollow"">http://blogs.gentoo.org/blueness/2014/10/03/sthttpd-a-very-t...</a>, which is down.",1412477810.0
3,8411319,comment,8406770.0,8410005.0,1,0,stcredzero,,,You could probably have these mass produced for 100&,
4,8411318,comment,8408394.0,8408959.0,1,0,the_ancient,,,"and the ends justify the means right?<p>Who care how many innocent people are victimized in the process,  as long as Microsoft can get some good PR it is all A-OK<p>I bet Microsoft could shutdown all kinds of malware if we all just allow them to continually monitor all of our computers at all times....",1412477740.0
5,8411317,story,,,1,0,cdac,Debugging Webdriver Automation Tests,http://www.kevmi.com/2014/10/04/debugging-webdriver-automation.html,,1412477737.0
6,8411316,comment,8410326.0,8410326.0,1,0,xellisx,,,(sin(-x * y) / cos(x * -y)) ^ (time % (r + A)),1412477656.0
7,8411315,comment,8406770.0,8410647.0,1,0,stcredzero,,,"<i>Requiring at least one crew member trained in its use</i><p>Just plain false. Reading comprehension? I stated that the crew would have to make a request to have it launched. It could be remotely piloted by a US military organization or similar.<p><i>putting a portable military-grade weapons system on every container ship.</i><p>Remove the ability for the crew to operate it, and this ceases to be an insurmountable problem.<p><i>A small crew of armed marines or mercenaries and perhaps some heavier stuff built into the ship would also work.</i><p>And be much more expensive. My solution just required an extra half container be loaded and offloaded, plus routine inspection and maintenance. Mercenaries would entail big salaries, which was the <i>whole point</i> of my suggestion.",1412477597.0
8,8411314,comment,8409391.0,8410600.0,1,0,AnkhMorporkian,,,I mostly do legacy code conversion for the banking sector. It&,
9,8411313,comment,8410519.0,8410858.0,1,0,shabble,,,Go check out some conference presentations by Christopher Tarnovsky. He&,
10,8411312,comment,8410985.0,8411079.0,1,0,ams6110,,,So why do you paint bathrooms instead of doing Drupal or Angular work?,1412477486.0
