,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,9032165,comment,9029301.0,9030524.0,0,0,WickyNilliams,,,"A friend and I had a good laugh recently after spotting someone had posted a rant on FB declaring (amongst other misinformed nonsense) that &quot;if someone is addicted to drugs they deserve to die&quot;. In the comments underneath more people chimed in with &quot;yeah, bloody druggies, they deserve it&quot;, and other similar sentiments. Then the original poster commented, without a hint of irony, &quot;I know, <i>who</i> would want to do drugs?! I&",
1,9032164,comment,9027743.0,9029223.0,0,0,ctz,,,"ASN parsing code, in general, does not check for presence of trailing bytes (see Bleichenbacher&",
2,9032163,comment,9031305.0,9031870.0,0,0,collyw,,,"Exactly.<p>I build and manage an in house database. The data model changes frequently. I have started adding in unit tests in the past, but they are rarely worth the time (in these circumstances). I estimate that creating unit level tests and fixtures would probably treble the time needed for features, and would catch maybe 10% of the bugs that appear.<p>Uses request a feature. I build it. I show them, ask them to test it and tell me if they have a problem. I get plenty of testing done. Just not in the unit test way.<p>Now I imagine if I had an online app used by millions of people and I was doing a big upgrade I would have a different attitude towards the way I test.",1423648757.0
3,9032161,comment,9029159.0,9031447.0,0,0,insin,,,"The XML-like syntax is just less work, mentally and physically: no need for commas between props, the props object and children, no need to carefully manage all those commas when editing, adding, deleting, moving and removing stuff later on, plus the closing tag syntax makes nesting nicer by providing context via the tag name; all of which adds up to make it more pleasant to work with.<p>The second approach is what I was doing in various flavours for years prior to JSX. I ended up having to adopt comma-first to stay sane in larger/deeper templates, ( e.g. <a href=""https://gist.github.com/insin/8e72bed793772d82ca8d"" rel=""nofollow"">https://gist.github.com/insin/8e72bed793772d82ca8d</a> ). The first thing I did when I saw JSX was start to write a React.DOM emitting version of my then-usual JSON-ML type stuff, but then I tried it and... never going back.",1423648736.0
4,9032159,comment,9030665.0,9030665.0,0,0,kralko,,,"I wonder how much of the stock growth is due to the investor program (stocks buybacks), how much is linked to the stock split (making the stock more affordable and potentially more liquid)?",1423648680.0
5,9032157,comment,9030206.0,9032024.0,0,0,Richallen1,,,I agree. in the early stage you have nothing to loose. You need to try everything that has the possibility to help your business! Also with every thing like Ycomb and others each time you put your product forward you are refining your pitch.,1423648572.0
6,9032156,story,,,4,0,sjg,Left Shark appears as easter egg for GoogleIO 2015 website,https://www.youtube.com/watch?v=fnSmjEanKbA,,1423648559.0
7,9032155,comment,9031461.0,9031461.0,0,0,smcl,,,"This is a fascinating read, but this one line stuck out to me:<p>> Scott told me that the IE team had over 1,000 people<p>What on <i>earth</i> could they possibly have had those thousand people doing?",1423648420.0
8,9032154,comment,9031814.0,9032066.0,0,0,aikah,,,ambition != taking risks . I bet you wouldn&,
9,9032153,story,,,1,0,caffeinewriter,AMD vs. CommonJS. Which is better?,http://unscriptable.com/code/AMD-vs-CommonJS/,,
