,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8411582,comment,8410326.0,8410326.0,1,0,neuralk,,,"Very fun, and the gallery is a nice touch. Here&",
1,8411581,comment,8411457.0,8411457.0,1,0,patrickdavey,,,"What about thinking of it in terms of risk / reward.  Say in the (unlikely case) you completely fail to deliver...  does it matter?  Are they paying you?  Can you structure the project so that you can do lots of small iterations and continually give them something which is useful?<p>On the plus side if you pull it off, which is probably more likely if you&",
2,8411579,comment,8411356.0,8411560.0,1,0,vanadium,,,"It was a hypothetical and tangential case based on the parent comment, so let&",
3,8411578,comment,8411075.0,8411075.0,1,0,vorg,,,"You need to seed the dataset with samples before promoting this site. I just went to the webpage, typed &quot;English&quot; then &quot;Chinese&quot; into the search bar, both times: &quot;There are no samples of this language in our dataset.&quot;",1412488580.0
4,8411577,comment,8411457.0,8411457.0,1,0,VaedaStrike,,,I&,
5,8411576,comment,8411026.0,8411026.0,1,0,Crito,,,"> <i>&quot;The only effect that can make quadcopter stable is having centre of gravity below centre of lift just like normal helicopter.&quot;</i><p>This strikes me as incorrect (<a href=""http://en.wikipedia.org/wiki/Pendulum_rocket_fallacy"" rel=""nofollow"">http://en.wikipedia.org/wiki/Pendulum_rocket_fallacy</a>), though I am not totally confident of that.",1412488520.0
6,8411575,comment,8411087.0,8411087.0,1,0,jshevek,,,">> This is the biggest part of the problem that is left ambiguous, namely because you have to make assumptions about the liar in order to succeed.<p>I don&",
7,8411574,comment,8411225.0,8411225.0,0,0,jamii,,,"From a discussion we had about this paper, in the context of the relational logic language we are working on:<p>Data abstraction is an interesting topic in a language that doesn&",
8,8411573,story,,,4,0,taivare,Sweden to become first EU country to officially recognize State of Palestine,http://rt.com/news/192904-sweden-to-recognize-palestine/,,1412488447.0
9,8411572,comment,8410519.0,8411286.0,1,0,kentonv,,,This doesn&,
10,8411571,comment,8407468.0,8409775.0,1,0,zerr,,,>That&,
11,8411570,comment,8410586.0,8410586.0,1,0,LogCleaner,,,"Tentamos fiscalizar somente o comprovante que a máquina emite mas se a fraude for na programação, somente tendo acesso à elas com engenharia reversa.",1412488365.0
12,8411569,comment,8411457.0,8411457.0,1,0,pedalpete,,,I&,
13,8411567,comment,8411508.0,8411508.0,1,0,jMyles,,,It&,
14,8411566,comment,8407468.0,8410959.0,1,0,zerr,,,Can&,
15,8411565,comment,8411189.0,8411189.0,1,0,mindcrime,,,"<i>But i wana make a webapp, how should i go about building a web app without touching javascript</i><p>Use Java.<p><a href=""http://pivot.apache.org"" rel=""nofollow"">http://pivot.apache.org</a><p>Demos, no javascript required.<p><a href=""http://pivot.apache.org/demos/"" rel=""nofollow"">http://pivot.apache.org/demos/</a><p>Deploy as applet or via JWS.",1412488180.0
16,8411564,comment,8410545.0,8411156.0,1,0,jbrichter,,,The only thing you can begin to understand by reading glibc is the terrible genius of Ulrich Drepper.,1412488145.0
17,8411563,comment,8408305.0,8409945.0,1,0,coldtea,,,"Do you believe that the German people in 1933-1945 were all (or many millions of them) mass murderers and &quot;evil&quot;? The reality of it is that they just followed orders, and that doing a little part doesn&",
18,8411562,comment,8411189.0,8411237.0,1,0,stakent,,,&,
19,8411561,comment,8409823.0,8409823.0,1,0,gbog,,,"A side effect of using books to explore the shared ground between people is that it needs to start with some name dropping, which I have felt is really disliked by Americans in general.  As a French, I see name dropping as a quick way to find which books can be talked about with some people you don&",
20,8411560,comment,8411356.0,8411540.0,1,0,ubershmekel,,,I have to assume certain companies want to stay focused. This has many ramifications. E.g. if you&,
21,8411559,comment,8411026.0,8411026.0,1,0,kashkhan,,,"They are coming...<p><a href=""http://zee.aero/"" rel=""nofollow"">http://zee.aero/</a><p><a href=""http://www.jobyaviation.com/S2/"" rel=""nofollow"">http://www.jobyaviation.com/S2/</a><p>For practical reasons and redundancy more than four rotors is better.",1412487914.0
22,8411558,comment,8411356.0,8411427.0,1,0,mentat,,,The value of software development is the multiplicative application of innovation / creation. Security guarding will never have that (without adjacent technological innovation.),1412487904.0
23,8411557,comment,8410314.0,8410314.0,0,0,mathattack,,,This reminded me of my most recent car purchase.  I ran out of time (long weekend that I allocated to the search had ended) and couldn&,
24,8411556,comment,8411283.0,8411283.0,1,0,ddingus,,,SOAP BOX = 1<p>For what it&,
25,8411555,comment,8411549.0,8411549.0,1,0,bruinengineer,,,you can download the app free here : keymojiapp.com,1412487698.0
26,8411554,comment,8411549.0,8411549.0,1,0,bruinengineer,,,any feedback from the community on keymoji? would love to hear what it needs improvement in.,1412487685.0
27,8411553,story,,,31,20,r4um,When is a recursive function not a recursive function?,http://www.russet.org.uk/blog/3015,,1412487678.0
28,8411551,comment,8410976.0,8411115.0,1,0,abecedarius,,,"See <a href=""http://e-drexler.com/d/09/00/AgoricsPapers/agoricpapers.html"" rel=""nofollow"">http://e-drexler.com/d/09/00/AgoricsPapers/agoricpapers.html</a> for more in that line. Also <a href=""http://www.cap-lore.com/Economics/DSR/"" rel=""nofollow"">http://www.cap-lore.com/Economics/DSR/</a> and <a href=""http://www.whatisthought.com/eric.html"" rel=""nofollow"">http://www.whatisthought.com/eric.html</a> under &quot;artificial economies of agents that reinforcement learn&quot;.",1412487644.0
29,8411550,comment,8411026.0,8411026.0,1,0,SoftwareMaven,,,"This is the interesting answer there, IMO. An interesting take on a real multi-prop vehicle: <a href=""https://www.advancedtacticsinc.com"" rel=""nofollow"">https://www.advancedtacticsinc.com</a><p>The video linked at the bottom is worth a watch.",1412487606.0
30,8411549,story,,,2,2,bruinengineer,Alternative to Apple's Emoji Keyboard for iOS8,http://keymojiapp.com,Working on alternative to Apple&,
31,8411548,comment,8411356.0,8411540.0,1,0,nknighthb,,,Or just buy a catering company. Annual profits in the billions leaves a company with no shortage of options.,1412487521.0
32,8411547,comment,8407616.0,8409570.0,1,0,coldtea,,,><i>The more insightful take is not to bemoan that the culture isn&,
33,8411546,comment,8410807.0,8410807.0,1,0,Animats,,,"While there are now some atomic operations in C++, it&",
34,8411545,comment,8411280.0,8411461.0,1,0,towski,,,This will be the first time humans have ever underestimated nature,1412487432.0
35,8411544,comment,8411356.0,8411356.0,1,0,choppaface,,,The <i>median</i> salary for software engineers is $130k??!? At Google or in all of SV???,1412487420.0
36,8411542,comment,8411356.0,8411454.0,1,0,jmspring,,,"Ok, the comment was flagged, the plug for Bannerman, whatever.  But if you look at some of the things companies like First Alarm and others are called into help deal with (often because budget for real security isn&",
37,8411541,comment,8411280.0,8411451.0,1,0,blakeja,,,"So people with a different set of beliefs from your own are &quot;trolls and kooks&quot;.  Man I get tired of seeing this kind intolerance, lack of respect, call it what you will.<p>Regardless of your feelings about the rest of the site, I do not think the doctor&",
38,8411540,comment,8411356.0,8411455.0,1,0,vanadium,,,Or you could just hire a single person with domain expertise as a consultant for a given time to staff the group and end up with a presumably high-quality in-house kitchen staff from the start. The consultant moves onto their next gig after making sure the pieces fit as intended.<p>This is a pretty common use case for the better consultants out there.,1412487261.0
39,8411539,comment,8411280.0,8411509.0,1,0,jonah,,,"But was that indeed the case that the local healthcare systems were implementing and successfully enforcing quarantines in previous situations?<p>Also, It&",
40,8411538,comment,8411356.0,8411356.0,1,0,DonnyV,,,I wonder if Google has caught a contractor that was working for NSA.,1412487139.0
41,8411537,comment,8410976.0,8411146.0,1,0,barnaby,,,:-) Well said. I read this after I posted elsewhere on this thread about how the price drop is caused by adoption so in fact we are buying _utility_ with the value that we lost. Once we&,
42,8411536,story,,,1,0,mathattack,The real queen of Silicon Valley,http://money.cnn.com/2014/10/02/news/economy/ozy-silicon-valley-queen/index.html,,1412487070.0
43,8411535,comment,8411356.0,8411460.0,1,0,joelrunyon,,,Exactly - I think there&,
44,8411534,comment,8411280.0,8411509.0,1,0,HarryHirsch,,,"<i>strict quarantine would be effective, if brutal way of containing the outbreak</i><p>With a lengthy incubation time, and in an area that&",
45,8411533,story,,,5,0,zaroth,Sex for the pleasure of women: The amazing heroes behind inventing the Pill,http://www.salon.com/2014/10/04/sex_for_the_pleasure_of_women_the_amazing_heroes_behind_the_invention_of_the_pill/,,1412486974.0
46,8411532,story,,,106,26,metermaid,The Most Ambitious Environmental Lawsuit Ever,http://www.nytimes.com/interactive/2014/10/02/magazine/mag-oil-lawsuit.html,,1412486967.0
47,8411531,comment,8411026.0,8411026.0,1,0,jonah,,,What I&,
48,8411530,story,,,1,0,thii,Show HN: SwiftColors – HEX color handling as an extension for UIColor,https://github.com/thii/SwiftColors,,1412486784.0
49,8411529,comment,8410976.0,8411337.0,1,0,kolev,,,"This is getting ridiculous. So much patchwork and overcomplications show how unfit for the real world Bitcoin is. Just drop Bitcoin for Stellar and problem solved. But, wait, all that vested interest and money in Bitcoin keeps people stick to Bitcoin and reject anything else.",1412486765.0
50,8411528,comment,8407578.0,8408974.0,1,0,hyp0,,,"So the cable pulls the payload across, to (lateral) orbital speed: this was my point about the payload bending the cable over.<p>1. The cable has to be strong enough to do this (which may be reasonable, given how strong it needs to be anyway - plus it&",
51,8411527,comment,8410976.0,8411121.0,1,0,barnaby,,,"Bitcoin has lost some value recently, yes, but what it&",
52,8411526,comment,8411225.0,8411462.0,1,0,glurgh,,,Do you really believe the author of a paper explicitly about investigating the technical advantages of OO which also happens to touch on Haskell and ML is simply clueless about functional programming? And this ignoramus has somehow faked his way to the position of director of CMUs Software Engineering PhD program.<p>This seems like a stubbornly obtuse way to not engage in the paper&,
53,8411525,comment,8408501.0,8410870.0,1,0,robrenaud,,,"I like this paper because it turns some of the current intuition about deep nets around.  It shows that the current understanding of why deep nets are so good at so many (perceptual) tasks is that the depth buys you a lot.  Yoshua Bengio will point out that there are functions that require exponentially more gates to encode when using shallower circuits.  This might lead people to believe that deep nets are working so well because they are more fundamentally capable of representing the solutions to problems that people care about in a terse way.<p>But this work proves (at least for this audio task), that there are solutions as good in the solution space spanned by shallow nets with memory usage that we can afford, we just didn&",
54,8411524,story,,,1,0,agreen,A music album composed of unrelated YouTube videos,http://www.thru-you-too.com/,,1412486569.0
55,8411523,comment,8410535.0,8410535.0,1,0,autobalance,,,Aha! I get it now. This is like spotify for information. Interesting idea!,1412486560.0
56,8411522,story,,,1,0,sarciszewski,Ask HN: How to promote organic diversity and escape a cultural echo chamber?,,"Greeting HN,<p>I have a short narrative if you&",
57,8411521,comment,8410519.0,8411109.0,1,0,SoftwareMaven,,,"If you have the ability to lawyer it enough, I think you&",
58,8411520,comment,8411356.0,8411356.0,1,0,boulos,,,This wasn&,
59,8411519,comment,8404640.0,8408593.0,1,0,saraid216,,,There&,
60,8411518,comment,8411356.0,8411356.0,1,0,ChuckMcM,,,"It gives them more control over who they hire, it makes it harder (if not impossible) for the SEIU from unionize them, assuming they have to sign the employment agreement it allows them to install surveillance on any of their computers, and it will probably make for a much better experience for employees.<p>One of the saddest things they did during my time there was switch the TechStop folks from employees to contractors and that was, in my opinion of course, a huge mistake. Having these folks be contractors totally changed the dynamic with respect to the other employees.",1412486486.0
61,8411517,comment,8411356.0,8411426.0,1,0,sidcool,,,That exactly was my first thought...&,
62,8411516,comment,8411507.0,8411507.0,1,0,anonfunction,,,"Jordi (lead dev of composer) created this project and wrote a nice blog post on the future of composer:<p><a href=""http://seld.be/notes/toran-proxy-and-the-future-of-composer"" rel=""nofollow"">http://seld.be/notes/toran-proxy-and-the-future-of-composer</a>",1412486378.0
