,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8346162,comment,8345242.0,8345921.0,1,0,craigching,,,"> While it seems weird to search by image right now, it will probably feel more natural once it&",
1,8346161,comment,8345030.0,8345030.0,0,0,jamii,,,"<a href=""http://db.cs.berkeley.edu/papers/dbtest12-bloom.pdf"" rel=""nofollow"">http://db.cs.berkeley.edu/papers/dbtest12-bloom.pdf</a> has a really nice extension of this idea - since their language is unordered by default and has only a few explicit ordered primitives, they can use an SMT solver to determine which event interleavings cannot possibly affect the result. This lets them generate schedules that more efficiently explore the space of all possible schedules and find bugs faster.",1411268194.0
2,8346160,comment,8344966.0,8345776.0,1,0,seanmcdirmid,,,"My wife is a visual designer (on feature phones, weirdly enough), she isn&",
3,8346159,story,,,175,53,pud,How to Figure Out Your Competitors’ Revenues in About 70 Seconds (2013),http://saastr.quora.com/How-to-Figure-Out-Your-Competitors’-Revenues-in-About-70-Seconds,,1411268107.0
4,8346158,comment,8330501.0,8345678.0,1,0,nox_,,,"You introduced a closure there. Bindings set in if, case, receive, etc will spill in their surrounding environment. Obviously they won&",
5,8346157,comment,8345802.0,8345802.0,4,0,thegenius,,,The hardest thing about entrepreneurial success for me personally is the envy it has generated. I wasn&,
6,8346156,comment,8345881.0,8345881.0,2,0,anishkothari,,,"I found about OhLife 6 months ago and loved using it. I just signed up for <a href=""http://www.idonethis.com"" rel=""nofollow"">http://www.idonethis.com</a> so that I continue to journal and track my progress.",1411267829.0
7,8346155,comment,8345881.0,8345881.0,7,0,lancer,,,"For everyone who enjoys journaling via email, you may find DailyDiary a suitable alternative.<p>A comparable question might be:<p><a href=""https://www.dailydiary.com/questions/342540/how-did-your-day-go"" rel=""nofollow"">https://www.dailydiary.com/questions/342540/how-did-your-day...</a><p>Disclosure: I&",
8,8346154,comment,8344769.0,8345916.0,3,0,existencebox,,,"Having lived on the east coast (in cities) my whole life until recently, seeing the stars was a notably rare occasion.  Even just one or two was asking too much on most nights, the sky just sort of glows an off-orange color near the horizon, becoming more visible as you are nearer to light sources.<p>I for one would love to see far far less light pollution, but I don&",
9,8346153,comment,8344966.0,8346110.0,4,0,seanmcdirmid,,,"ESR knows nothing about painters. The painter knows there is never a &quot;best&quot; brush, just different ones. Painters often thrive creatively via constraints, and so the uber brush would actually be unwanted anyways. But I don&",
10,8346152,comment,8345881.0,8345881.0,2,0,gilana,,,Part of what I loved about OhLife was getting a reminder of what was going on in my life a month ago. Does anyone have any replacements with that feature to suggest?  Thanks!,1411267604.0
11,8346151,comment,8345795.0,8346128.0,4,0,andrewstuart2,,,The reason it&,
12,8346150,comment,8346060.0,8346060.0,2,0,tonteldoos,,,"Do you need them online for any particular reason?  At 50GB, I&",
13,8346149,comment,8345038.0,8345038.0,2,0,bcbrown,,,"Delayed adulthood has already occurred, in some sense, in humanity. Homo sapiens is a neotenous[0] species already, meaning that compared to similar species, we are more similar to their juvenile than mature states.<p>It&",
14,8346148,story,,,6,0,paulferrett,This Is What Sex Looks Like Inside an MRI Machine,http://www.iflscience.com/health-and-medicine/what-sex-looks-inside-mri-machine,,1411267352.0
15,8346147,comment,8344288.0,8344419.0,1,0,mcenedella,,,He&,
16,8346146,comment,8345881.0,8345881.0,1,0,eah13,,,I found OhLife super helpful as a way of keeping a train of thought going. Am planning an open source side project like OhLife but that supports a few unobtrusive power features like topics. Email me at elliott @trinket io if you&,
17,8346144,comment,8345802.0,8345979.0,1,0,cageface,,,The thing I&,
18,8346143,comment,8345802.0,8346032.0,2,0,richardjordan,,,I don&,
19,8346142,story,,,1,0,openQNL,Our “Cease and Desist” Letter to ShadeCoin,https://medium.com/life-in-pantarctica/our-cease-desist-letter-to-shadecoin-e8c6b6474c74,,1411266749.0
20,8346141,story,,,73,4,shinvee,Profiling: Interactive Python profiler,https://github.com/what-studio/profiling,,1411266657.0
21,8346140,comment,8345881.0,8345881.0,2,0,ahsanbaigmirza,,,I was shocked to hear this. I really liked the service. Really simple to use and addictive too.<p>I started using it since 2 years and always used to wait for the daily email reminding me what i wrote earlier.<p>Really liked you &quot;ohlife&quot;!!<p>This was the only service I started using on my own and I really liked it.,1411266601.0
22,8346138,comment,8345881.0,8346004.0,1,0,awa,,,"My take with Onenote instead of dropbox..\n<a href=""https://ifttt.com/recipes/205212-ohlife-email"" rel=""nofollow"">https://ifttt.com/recipes/205212-ohlife-email</a><p><a href=""https://ifttt.com/recipes/205213-record-your-daily-journal-in-onenote"" rel=""nofollow"">https://ifttt.com/recipes/205213-record-your-daily-journal-i...</a>",1411266519.0
23,8346137,comment,8344966.0,8345628.0,1,0,swartkrans,,,"Right, this is just regular code, drawn in boxes. This is not visual programming.",1411266468.0
24,8346136,comment,8344345.0,8346079.0,2,0,Retric,,,Gas stations do advertise.  Fill in the blank &,
25,8346135,comment,8345795.0,8345795.0,3,0,andrewstuart2,,,I don&,
26,8346133,comment,8345030.0,8345030.0,0,0,wwilson,,,I&,
27,8346132,comment,8345088.0,8345088.0,2,0,moron4hire,,,I&,
28,8346131,comment,8345881.0,8345881.0,2,0,dulanism,,,Bummer. RIP OhLife. See you next life.,1411266229.0
29,8346130,comment,8344349.0,8346120.0,1,0,27182818284,,,I don&,
