,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8196167,story,,,1,0,dboles99,Languages of India – Andovar,http://www.andovar.com/resource-center/white-papers/languages-of-india/?utm_content=buffer40884&utm_medium=social&utm_source=linkedin.com&utm_campaign=buffer,,1408427960.0
1,8196166,comment,8193590.0,8195906.0,2,0,megablast,,,"The problem can be, and you see it a bit in Australia, is that they end up pricing everybody else out of the market.",1408427945.0
2,8196165,comment,8192328.0,8195668.0,1,0,ahaefner,,,"It was said that &quot;Trane was the father, Pharoah was the son and I am the Holy Ghost&quot; by Albert ayler, referring to three different saxophone players. I suppose this completes the religious metaphor",1408427901.0
3,8196164,story,,,2,3,jorgecurio,Ask HN: How to build my own crowdsource/distributed computing?,,"I am looking to build my own network of crowd workers that will require installing chrome extension, and do some distributed computing.<p>The problem is Amazon is restricted to US and I don&",
4,8196163,comment,8193626.0,8195909.0,2,0,jrbaldwin,,,You&,
5,8196162,comment,8192474.0,8194052.0,3,0,rspeer,,,Sanskrit comes across as logical because it&,
6,8196160,comment,8193963.0,8194340.0,1,0,Kortaggio,,,"I will be customizing my resume for each company, but I&",
7,8196159,comment,8195974.0,8195974.0,2,0,MalcolmDiggs,,,It depends on how you define &,
8,8196158,comment,8193626.0,8195586.0,3,0,johnchristopher,,,Thank you. Don&,
9,8196157,comment,8193626.0,8193626.0,0,0,morgante,,,"From the looks of it, Nextdoor is very similar to Front Porch Forum, except FPM has been around for almost a decade but exists only in Vermont. While occasionally useful, it inevitably reminds me that there&",
10,8196156,comment,8195890.0,8195890.0,1,0,cr4zy,,,Looks like BVLC&,
11,8196155,comment,8195223.0,8195223.0,1,0,dredmorbius,,,First off:  I&,
12,8196154,comment,8193902.0,8195118.0,1,0,MahmoudElmahdi,,,@NathanCH underwhelming for you doesn&,
13,8196153,comment,8193590.0,8195384.0,1,0,Alterlife,,,What did you guess though... Microsoft? Adobe? Pepsi? Mastercard?,1408427493.0
14,8196152,story,,,6,4,cyriacthomas,Birds Bursting Into Flames over State of the Art Solar Plant,http://talkingpointsmemo.com/news/birds-bursting-into-flames-over-state-of-the-art-solar-plant,,1408427477.0
15,8196151,story,,,4,0,mind_heist,Julian Assange publishes anti-Google book,http://www.emerce.nl/nieuws/julian-assange-publiceert-antigoogle-boek?utm_source=rss&utm_medium=rss&utm_campaign=julian-assange-publiceert-antigoogle-boek,,1408427361.0
16,8196150,comment,8193583.0,8193756.0,1,0,pje,,,burn your getters,1408427346.0
17,8196149,comment,8195918.0,8195918.0,6,0,delinquentme,,,And imagine how wise he would be now if still alive. Fight Aging.,1408427336.0
18,8196148,comment,8193754.0,8195001.0,1,0,danieldk,,,"<i>Many respectable people has been making a case to avoid inheritance[1][2].</i><p>Unfortunately, class inheritance is the only way to create the equivalent of an interface or (Scala-type) trait in C++. So, even if you avoid class inheritance in general (which is a good thing IMO), you still end up doing inheritance if you want run-time polymorphism in the form of abstract classes or abstract base classes.",1408427291.0
