,keyword,dbpedia_score
2660,carbon_carbon_bond,0.0
2661,number_line,0.5
2662,qichao,0.4285714286
2663,cerebellum,0.5
2664,anion,0.6666666667
2665,matka,1.0
2666,shipment,1.0
2667,rubber_ball,0.0
2668,account,1.0
2669,siddha,1.0
2670,silver_carp,0.75
2671,peptic_ulcer,0.3333333333
2672,x_ray,0.4285714286
2673,blast,0.4
2674,puri,0.3333333333
2675,lean,1.0
2676,doordarshan,0.0
2677,motherhood,1.0
2678,potti_sriramulu,0.6
2679,right_to_food,1.0
2680,phylum,1.0
2681,alamgir_ii,0.3333333333
2682,sant,0.5
2683,adilabad,0.0
2684,gem,0.8333333333
2685,amaz,0.75
2686,bua,0.0
2687,willow,0.3333333333
2688,weight_loss,0.6
2689,lady’_finger,0.0
2690,hyena,0.6666666667
2691,caravan,0.2
2692,mohammad_ali_jinnah,0.4583333333
2693,water_war,1.0
2694,rekha,0.3636363636
2695,follow_through,0.0
2696,hazard,1.0
2697,content,0.0
2698,atlant,0.0
2699,craft,1.0
2700,quick,1.0
2701,raipur,0.2857142857
2702,mental_stress,0.3333333333
2703,kaiser_william_i,0.6
2704,william_i,0.6
2705,mount_everest,0.5
2706,welcker,0.3076923077
2707,firangi,1.0
2708,bia,0.6666666667
2709,newton_meter,0.5
2710,punish,0.75
2711,pteridophyta,1.0
2712,pollen_tube,0.3333333333
2713,dispar,0.0
2714,eat,0.5
2715,basohli,1.0
2716,kannauj,0.4
2717,flour,0.6
2718,nghe_an,0.0
2719,soul,0.8
2720,mla,1.0
2721,egg_shell,0.6666666667
2722,basti,0.0
2723,interest_rate,1.0
2724,v__ramaswami,0.0
2725,local_time,1.0
2726,oriya,1.0
2727,triumphant,0.0769230769
2728,calicut,0.3333333333
2729,jamsetji_tata,0.6
2730,mahapadma_nanda,0.6666666667
2731,alumina,0.0
2732,tire,0.25
2733,protista,1.0
2734,palar,0.1666666667
2735,pani,1.0
2736,morn,0.1428571429
2737,valid,1.0
2738,buse,0.1428571429
2739,simhasana,1.0
2740,hannah,0.1538461538
2741,mullen,0.25
2742,jai,0.0
2743,aerosol,0.0
2744,multi_sport,0.8
2745,cheetah,0.5555555556
2746,semur,0.5
2747,silk_cotton,0.9473684211
2748,divin,0.5
2749,alter,0.5
2750,hiroshima,0.4285714286
2751,rbi,1.0
2752,money_lender,0.6666666667
2753,nishi,0.0
2754,wrist,0.0
2755,day_out,0.25
2756,imf,0.8333333333
2757,planta,1.0
2758,liquid_oxygen,0.0
2759,solenoid,0.0
2760,helmuth,0.1666666667
2761,sucker,1.0
2762,right_to_life,0.8333333333
2763,sword,1.0
2764,amphoter,0.0
2765,warsaw,0.25
2766,atm,1.0
2767,sea_shell,0.6
2768,torrid_zone,0.3333333333
2769,sporocarp,0.0
2770,odisha,0.6666666667
2771,equal_sign,1.0
2772,sake,0.25
2773,quench,1.0
2774,syring,0.25
2775,sultana,0.5
2776,eknath,0.4
2777,trim,0.2
2778,khasi,0.6666666667
2779,subrahmanyan,1.0
2780,diesel,0.0
2781,co_prime,0.0
2782,prime_number,1.0
2783,feast,0.6666666667
2784,jul,1.0
2785,thyroid_gland,0.25
2786,farman,1.0
2787,sankhya,0.8888888889
2788,clerk,0.6666666667
2789,confucian,0.5454545455
2790,parathyroid_gland,0.5
2791,truck,0.0
2792,textur,1.0
2793,petrograd_soviet,0.6666666667
2794,axl,1.0
2795,low_cost,0.6666666667
2796,group_leader,1.0
2797,gulf_of_khambat,0.4
2798,red_ink,0.0
2799,money_plant,0.75
2800,cashier,0.0
2801,hydronium,0.0
2802,hydronium_ion,0.0
2803,rhineland,0.6666666667
2804,throw,0.6666666667
2805,hose,1.0
2806,cubit,0.6666666667
2807,haircut,0.5
2808,chant,1.0
2809,dmk,0.5
2810,premolar,0.0
2811,kunjamma,1.0
2812,fat_cell,0.0
2813,vegetarian,1.0
2814,thali,0.8
2815,nh_8,1.0
2816,jagannath,0.3333333333
2817,plassey,0.6666666667
2818,crude_oil,0.2
2819,chhotanagpur_plateau,1.0
2820,question,0.3
2821,moscow,0.0
2822,kaushambi,0.8
2823,vidarbha,0.4
2824,enclos,0.4285714286
2825,phrase,1.0
2826,kukkutasana,1.0
2827,pictograph,1.0
2828,motor_boat,0.0
2829,north_eastern,1.0
2830,pietra_dura,1.0
2831,hoon,0.8
2832,greenwich_line,0.3333333333
2833,lebensraum,0.0
2834,mithun,0.5
2835,gopher,1.0
2836,bharatiya_janata,0.8333333333
2837,right_hand_side,1.0
2838,blanket,0.75
2839,vidyasagar,1.0
2840,ramona,0.5833333333
2841,ghosh,0.4444444444
2842,jaya,0.1428571429
2843,ernakulam_town,0.0
2844,decim,0.0
2845,khetri,0.6666666667
2846,guard,0.0
2847,chandu,1.0
2848,menon,0.5
2849,chir,0.0
2850,nandi_bull,0.25
2851,suburban,1.0
2852,suburban_area,1.0
2853,flake,1.0
2854,isol,0.0
2855,discard,0.0
2856,rohu,0.0
2857,policeman,1.0
2858,kulh,0.0
2859,oman,0.7142857143
2860,kitna,1.0
2861,madurai,1.0
2862,sindhu,0.4615384615
2863,love,1.0
2864,mohammad_ali,0.6666666667
2865,switzerland,0.4705882353
2866,undp,0.7142857143
2867,ati_shudra,0.8333333333
2868,siphon,0.5
2869,ramayana,0.8
2870,duma,0.75
2871,seat,0.3636363636
2872,lh,0.25
2873,alkaloid,0.0
2874,wise_one,0.6666666667
2875,women’_health,1.0
2876,beard,1.0
2877,buxar,0.0
2878,longman,0.2
2879,namdev,0.4285714286
2880,leap_year,0.3333333333
2881,quit_india_movement,0.75
2882,raisin,1.0
2883,world_cup,0.25
2884,chint,1.0
2885,lane,0.0
2886,mulla,0.6
2887,abdul,0.25
2888,ghafur,0.0
2889,oraon,0.75
2890,acetabulum,0.0
2891,mandali,0.5
2892,tablespoon,0.6666666667
2893,automobil,1.0
2894,borax,0.6666666667
2895,vanilla,0.5
2896,john_middleton,0.0
2897,brahmana,1.0
2898,broccoli,0.5
2899,silsila,0.5
2900,recollect,1.0
2901,old_age,0.6666666667
2902,fern,1.0
2903,brackish_water,0.0
2904,colonel,0.75
2905,tytler,1.0
2906,halley’_comet,0.5
2907,petrograd,0.3333333333
2908,asteroid,0.5
2909,padshah,1.0
2910,gara,0.6
2911,peep,0.0
2912,pond,0.75
2913,lin,0.1666666667
2914,ze,1.0
2915,xu,0.5
2916,deoband,0.0
2917,get_up,1.0
2918,kollam,0.3333333333
2919,thiruvanathapuram,0.4
2920,chaitya,0.6
2921,marwar,0.3333333333
2922,tamarind,0.8936170213
2923,reach,0.8571428571
2924,washer,1.0
2925,laxman,0.2857142857
2926,public_transport,1.0
2927,transport_system,0.4
2928,bidar,0.0
2929,serbia,0.7
2930,shia_muslim,0.0
2931,vacuum_pump,0.8
2932,panini,1.0
2933,paneer,0.2857142857
2934,rpd,0.4285714286
2935,prarthana_samaj,0.4
2936,limp,0.5
2937,qurbani,1.0
2938,gdansk_agreement,1.0
2939,kharif_crop,0.6666666667
2940,tsarist,0.8181818182
2941,paisa,0.8333333333
2942,patron,1.0
2943,summer,1.0
2944,nippur,0.8
2945,patriarch,0.5714285714
2946,huge,0.3333333333
2947,jacobin,0.3333333333
2948,hitler_youth,0.4285714286
2949,plastic_packet,0.5
2950,britain,0.7368421053
2951,wild_life,1.0
2952,ramanuja,0.4444444444
2953,in_between,0.5
2954,hongkong,0.6153846154
2955,puppi,1.0
2956,winter_break,1.0
2957,rabindranath,0.6363636364
2958,tino,0.5
2959,hindenburg,1.0
2960,bow_and_arrow,0.0
2961,ladha,0.0
2962,ibn_battuta,0.7272727273
2963,bucket,0.0
2964,retina,1.0
2965,cuttack,0.0
2966,year_book,1.0
2967,namibia,0.8
2968,share,0.6666666667
2969,bat_and_ball_game,0.5
2970,socha,0.0
2971,eyelid,0.5
2972,flap,1.0
2973,mucosa,0.5
2974,oil_india_ltd,1.0
2975,bjp_mahila_morcha,0.3333333333
2976,cambay,1.0
2977,metropoli,0.0
2978,glycerol,0.5
2979,basu,0.6666666667
2980,pretoria,0.375
2981,venzuela,0.75
2982,shivaji,0.8
2983,tiffin_box,1.0
2984,river_kaveri,0.6
2985,melamin,0.25
2986,back_stroke,0.5
2987,bori,1.0
2988,radio_wave,1.0
2989,shamil,0.2727272727
2990,sangha,0.4
2991,kheri,0.5
2992,sherpa,0.6666666667
2993,tehri_dam,0.1428571429
2994,lukewarm,0.5
2995,chronic,1.0
2996,downpour,0.0
2997,reflector,1.0
2998,iron_rod,0.6666666667
2999,paphiopedilum,0.0
3000,ibrahim_lodi,0.875
3001,spp,1.0
3002,adalat,0.6
3003,buri,1.0
3004,linear_graph,0.5
3005,thermal_power_station,0.5
3006,unifi,0.0
3007,great_indian_desert,1.0
3008,isl,1.0
3009,sheesham,0.6
3010,suraj_mal,0.7777777778
3011,hinduism,1.0
3012,narsi,1.0
3013,mehta,0.2
3014,gangasagar,0.0
3015,tube_light,0.5
3016,chairman,1.0
3017,nasa,0.3333333333
3018,sail_boat,0.0
3019,nepal,0.6363636364
3020,bhabar,1.0
3021,light_year,1.0
3022,respond,1.0
3023,right_to_health,1.0
3024,ugc,0.6
3025,secret,0.1428571429
3026,sportsperson,1.0
3027,camil,0.0
3028,pace,0.4117647059
3029,hilsa,0.5555555556
3030,oppress,0.8
3031,pearl_harbor,0.6
3032,headlamp,0.3333333333
3033,sting_ray,0.0
3034,no_4,0.0
3035,blame,1.0
3036,qutub_minar,1.0
3037,kadambari,0.3333333333
3038,bokaro,0.0
3039,vandana,0.0
3040,shintai,1.0
3041,nattukottai_chettiar,0.8571428571
3042,window_seat,0.25
3043,we,0.8571428571
3044,criterion,1.0
3045,street_vendor,0.6666666667
3046,spark,0.6666666667
3047,halwa,0.641025641
3048,bout,0.0
3049,nylon,0.4285714286
3050,cossack,0.5555555556
3051,central_core,1.0
3052,rat_trap,0.0
3053,pagoda,0.8888888889
3054,rome,0.5714285714
3055,radic,1.0
3056,assert,0.125
3057,sleet,0.5
3058,duststorm,1.0
3059,biscuit,0.4
3060,oath,1.0
3061,mariann,1.0
3062,manu,0.4
3063,tornado,0.6666666667
3064,urvashi,0.2307692308
3065,black_slave,0.8571428571
3066,space_mission,1.0
3067,cotton_boll,0.25
3068,plucker,1.0
3069,nal,1.0
3070,mourn,1.0
3071,chame,0.5
3072,brass,0.3333333333
3073,yajna,1.0
3074,khond,0.6
3075,cobalt,0.1428571429
3076,reptil,0.75
3077,saskatchewan,0.0
3078,saskatchewan_river,0.0
3079,static_friction,1.0
3080,defect,1.0
3081,sunflow,0.75
3082,glass_rod,1.0
3083,drake,0.5454545455
3084,bol,0.3333333333
3085,anaam,0.3333333333
3086,antarctica,1.0
3087,statement,0.5
3088,banarasi,1.0
3089,kite,0.8
3090,snowman,0.0909090909
3091,hate,0.75
3092,odd_number,0.3333333333
3093,dr__ambedkar,0.4827586207
3094,sambandar,0.25
3095,kishangarh,0.5
3096,creeper,0.1
3097,white_flame,0.0
3098,tremin,0.0
3099,blood_bank,0.0
3100,thunder,0.6666666667
3101,pencil_lead,1.0
3102,hwang,1.0
3103,kuruwa,1.0
3104,salari,0.0
3105,pend,1.0
3106,silicon,0.0
3107,madhavan,0.2222222222
3108,kudu,1.0
3109,gompa,1.0
3110,maikal,1.0
3111,chelmno,0.5714285714
3112,convect,0.25
3113,mosul,0.6666666667
3114,napoleon_iii,0.5675675676
3115,actinoid,0.0
3116,human_heart,0.0
3117,kamet,0.6
3118,industrialist,0.6666666667
3119,nineteen,0.5
3120,kanauj,0.4
3121,anton_von_werner,0.4285714286
3122,bhopal,0.3333333333
3123,silo,0.75
3124,sadhu,1.0
3125,great_monarch,0.6
3126,diwali,1.0
3127,william_simpson,0.5
3128,vana,1.0
3129,cava,0.25
3130,central_india,0.6666666667
3131,magnesium_ribbon,0.1428571429
3132,bed_rock,0.4
3133,kiln,0.6666666667
3134,water_droplet,0.5
3135,undu,1.0
3136,mumtaz_ali,0.3333333333
3137,not_out,0.5
3138,rakhi,0.5
3139,taip,1.0
3140,lock,1.0
3141,indian_nationalist,0.5
3142,wooden_box,0.3333333333
3143,spinal_cord,0.3333333333
3144,kamala_nehru,0.7
3145,numb,0.0
3146,ester,0.3333333333
3147,yellowish,0.6666666667
3148,kusum,0.0
3149,nickel,0.1428571429
3150,tubular,0.25
3151,coil_of_wire,1.0
3152,rajasthan,0.6666666667
3153,fci,0.6
3154,doosra,0.4
3155,das,0.5714285714
3156,line_of_sight,1.0
3157,indian_system,0.0
3158,new_moon,1.0
3159,moon_day,1.0
3160,vitamin_e,0.5
3161,headach,0.5
3162,successor,1.0
3163,koraga,0.25
3164,throw_in,0.5
3165,shaucha,1.0
3166,fodder_crop,1.0
3167,summer_holiday,0.25
3168,motor_oil,0.25
3169,indian_monsoon,0.7142857143
3170,sanatani,1.0
3171,millionth,0.0
3172,sulabh,0.125
3173,careless,1.0
3174,cricket_bat,0.6666666667
3175,domingo,0.0
3176,pae,0.0
3177,snow_leopard,0.7142857143
3178,toli,1.0
3179,minu,0.0
3180,sarnath,0.75
3181,oak_forest,0.0
3182,ownership,0.5
3183,felic,0.0833333333
3184,beato,1.0
3185,playfair,0.8888888889
3186,emb,0.5
3187,staphylococci,0.2
3188,upper_chamber,1.0
3189,phenomenon,0.75
3190,dump,0.5
3191,reward,0.6666666667
3192,venetia,0.75
3193,amrita,0.5
3194,satir,0.7142857143
3195,aerenchyma,0.5
3196,flute,0.0
3197,stew,0.7777777778
3198,iceberg,0.75
3199,heptagon,0.0
3200,human_health,1.0
3201,work_hard,0.8
3202,spain,0.5
3203,chakra,0.875
3204,waterlog,1.0
3205,captur,0.0
3206,heron’_formula,0.25
3207,clone,1.0
3208,neuromuscular,0.3333333333
3209,keekar,0.9642857143
3210,tipu,1.0
3211,appalachian_plateau,0.3333333333
3212,sunita,1.0
3213,bithur,0.3333333333
3214,talukdar,1.0
3215,adenosin,0.0
3216,wood_carver,1.0
3217,food_crop,1.0
3218,brisk,0.4285714286
3219,edmonton,0.0
3220,seismic,0.5
3221,pollin,0.25
3222,layer_by_layer,0.0
3223,mount,0.5
3224,deliv,1.0
3225,kulu,0.0
3226,malabar,1.0
3227,hickey,1.0
3228,nasik,0.0
3229,nasik_district,0.0
3230,philanthropist,0.5
3231,belong,0.5
3232,rakh,1.0
3233,nausea,0.0
3234,vat,1.0
3235,crawl,0.0
3236,compound_interest,0.6666666667
3237,african_negro,0.6
3238,yacht,0.5
3239,apurva,0.5
3240,kavaratti_island,0.5
3241,moder,0.0
3242,mataram_kingdom,0.6666666667
3243,british_asia,0.875
3244,narendra_modi,0.375
3245,free_zone,1.0
3246,garibaldi,0.5151515152
3247,ambassador,0.25
3248,saddam_hussein,0.44
3249,korea,0.75
3250,karur,0.0
3251,poona_sarvajanik_sabha,0.5
3252,degen,1.0
3253,finland,0.7333333333
3254,hop,0.5
3255,chenab,0.5
3256,mapl,0.5
3257,boran,1.0
3258,dawn,0.1666666667
3259,bauna,0.0
3260,cyclic,0.0
3261,zebra,0.5
3262,gymnosperm,1.0
3263,urban_area,1.0
3264,pubert,0.2222222222
3265,bimbisara,0.5
3266,patkai,0.5
3267,cargo,0.3333333333
3268,punjab_plain,0.75
3269,rancid,0.1818181818
3270,atp,0.4
3271,rajma,0.1666666667
3272,globul,1.0
3273,pat_bagley,0.2857142857
3274,snow_fox,0.7272727273
3275,grain_product,0.5
3276,can,0.0833333333
3277,vote_bank,1.0
3278,ulama,0.8
3279,morton,0.1666666667
3280,stanley,0.5333333333
3281,shyama,0.5
3282,shyama_prasad,0.1666666667
3283,prasad,0.3333333333
3284,bhiwandi_road,0.0
3285,lump,0.0
3286,field_manual,1.0
3287,montreal,0.2
3288,s_h,1.0
3289,h_o,0.3333333333
3290,ceylon,0.7142857143
3291,arjuna_award,1.0
3292,fawn,0.0
3293,charcoal,0.4444444444
3294,outdoor_game,1.0
3295,dowri,1.0
3296,bhagirathi,0.625
3297,parsi_style,1.0
3298,wear,1.0
3299,sari,0.6
3300,bhoodan,0.8571428571
3301,tapioca,0.375
3302,neutron,0.0
3303,travers,0.0
3304,dough,0.6666666667
3305,scare,0.3333333333
3306,tenth_five_year_plan,1.0
3307,balabhadra,1.0
3308,tuareg,0.5833333333
3309,latex,1.0
3310,latex_foam,1.0
3311,baji,0.5
3312,kesavan,0.3333333333
3313,lisbon,0.2727272727
3314,union_budget,0.0
3315,janata,0.75
3316,bulli,0.5
3317,red_grass,0.3333333333
3318,refund,1.0
3319,tomato,0.5714285714
3320,detect,0.3333333333
3321,volley,0.5
3322,sprawl,1.0
3323,raksha_bandhan,0.5
3324,bladder,0.3333333333
3325,storm,0.2142857143
3326,cross_section,0.75
3327,cross_section_area,0.75
3328,eurasian_plate,0.7
3329,upar,0.0
3330,thermoset,0.0
3331,thermoset_plastic,0.0
3332,huynh_phu_so,1.0
3333,dress_code,0.75
3334,masulipatam,0.5714285714
3335,south_block,0.5
3336,newton’_disc,1.0
3337,lo,0.5
3338,papa,0.5
3339,mohenjodaro,0.8333333333
3340,rear,1.0
3341,kandha,0.6
3342,courtyard,1.0
3343,height,1.0
3344,haldi,0.6666666667
3345,secular_state,0.6666666667
3346,jasmin,0.1428571429
3347,germ_cell,0.0
3348,demand_deposit,0.5
3349,retail,0.0
3350,retail_shop,0.0
3351,anti_viral_drug,0.5
3352,konkani,0.5
3353,appalachian_region,0.75
3354,telford_taylor,0.5
3355,tal,0.5714285714
3356,govind,0.0
3357,deva,1.0
3358,lithuania,0.6153846154
3359,fiat,0.0
3360,santhal,1.0
3361,rajendra_i,0.8571428571
3362,elbow,0.0
3363,interview,0.7142857143
3364,notr,1.0
3365,dame,1.0
3366,detach,1.0
3367,kisagotami,0.5
3368,shelter_belt,1.0
3369,oil_field,1.0
3370,garam_masala,0.3333333333
3371,telli,1.0
3372,tint,1.0
3373,line_graph,0.6666666667
3374,tahsildar,0.3333333333
3375,rotundu,0.0
3376,spinner,0.6666666667
3377,indira,0.6111111111
3378,sawhney,0.125
3379,union_of_india,0.7857142857
3380,lenin,0.6388888889
3381,verrier_elwin,0.4761904762
3382,stirrup,0.3333333333
3383,vinoba_bhave,0.5384615385
3384,jamali,0.0
3385,kamali,0.25
3386,bio_agent,1.0
3387,s_t,1.0
3388,capitalist,0.9
3389,raft,0.5
3390,bedouin,0.96
3391,motha,0.0
3392,sachar,0.6
3393,syrup,0.3
3394,strick,0.1428571429
3395,margin,1.0
3396,bahu,1.0
3397,apic,0.5
3398,viewer,0.0
3399,brittani,1.0
3400,bile_duct,0.0
3401,dharm,0.6
3402,vichar,0.6666666667
3403,river_delta,0.4285714286
3404,unc,0.3333333333
3405,salvador,0.2857142857
3406,north_cachar,0.0
3407,cachar,0.0
3408,scorpion,0.25
3409,ani,1.0
3410,enrich,0.2
3411,hug,1.0
3412,howard,0.1904761905
3413,tooth,0.5
3414,miss,0.1
3415,hymn,0.375
3416,kolu,0.5
3417,protest_march,1.0
3418,acn,1.0
3419,stratum,0.3333333333
3420,big_ship,0.0
3421,soot,0.25
3422,shlyapnikov,1.0
3423,english_novel,0.5
3424,vladimir_lenin,0.6388888889
3425,jean_renoir,0.3076923077
3426,global_trade,1.0
3427,multin,0.4
3428,cord,1.0
3429,stupa,0.8333333333
3430,be_one,0.1
3431,c_k__nayudu,0.3333333333
3432,manual,0.8
3433,boom,0.0
3434,brahmacharya,0.8333333333
3435,marty,0.3529411765
3436,aagaman,1.0
3437,arab_socialist,1.0
3438,ba’th,0.5333333333
3439,skin_rash,0.5
3440,"kendriya_
_vidyalaya",0.2857142857
3441,carom,0.0
3442,langar,0.6
3443,ukiyo,0.6666666667
3444,betel_nut,0.3571428571
3445,zweibrücken,0.0
3446,tukaram,0.5
3447,colon,0.0
3448,balotra,0.0
3449,civil_law,1.0
3450,brake,0.0
3451,potti,1.0
3452,prefix,1.0
3453,dantewada,0.0
3454,coaltar,0.25
3455,direct_kick,0.0
3456,don,0.5714285714
3457,coelom,1.0
3458,coliform,1.0
3459,dc,1.0
3460,teas,1.0
3461,exact,1.0
3462,guantanamo_bay,0.25
3463,notebook,1.0
3464,vihara,0.5
3465,co_optex,0.5
3466,macrobrachium_rosenbergii,0.2
3467,bhindi,0.5555555556
3468,water_tank,0.6666666667
3469,ach,0.0
3470,jhelum,0.0
3471,prohibit,1.0
3472,hydrangea,0.7777777778
3473,open_file,1.0
3474,niyamgiri,1.0
3475,trembl,0.75
3476,meow,1.0
3477,chin,0.4615384615
3478,fiber_optic,0.8
3479,america,0.8181818182
3480,station,0.0
3481,radio_signal,1.0
3482,schwann,0.3333333333
3483,al_azizia,0.6666666667
3484,paraguay,0.8
3485,zoo,1.0
3486,guru_gobind_singh,0.6666666667
3487,majdanek,0.9090909091
3488,nobel,0.5
3489,prize,0.0
3490,periyalvar,0.5
3491,duesseldorf,0.0
3492,dropper,0.0
3493,tsarist_russia,1.0
3494,angora_goat,0.0
3495,agra,0.125
3496,flaw,0.2
3497,indigo_plant,0.5
3498,kanara,0.0
3499,muth,0.5
3500,kulhad,0.5
3501,bihar,1.0
3502,silkworm,0.3333333333
3503,nizam,1.0
3504,ethno,1.0
3505,kalium,0.0
3506,ril,0.4166666667
3507,j_j__thomson,0.3846153846
3508,gym,0.75
3509,ahmad_shah,0.4285714286
3510,mil,0.5
3511,aman_sethi,0.0
3512,tom,0.3333333333
3513,golgi,0.0
3514,priesthood,0.6666666667
3515,slow,1.0
3516,asaf_jah,1.0
3517,maulana_azad,0.7894736842
3518,hen,0.3333333333
3519,alpha_centauri,0.3076923077
3520,nokia,0.6153846154
3521,bharatendu_harishchandra,0.2142857143
3522,hame,0.25
3523,world_market,0.2
3524,khel,0.5
3525,harbour,0.3333333333
3526,gomastha,1.0
3527,photoperiod,0.8333333333
3528,dario,0.0434782609
3529,castillejo,0.5
3530,n_term,0.0
3531,bundela,0.5
3532,skip,1.0
3533,afforest,1.0
3534,dehli,0.5833333333
3535,soda_water,0.3333333333
3536,blue_flame,1.0
3537,pen,0.5
3538,play_music,1.0
3539,air_column,0.5
3540,chronic_hunger,1.0
3541,whitewash,1.0
3542,blackish,1.0
3543,cari,1.0
3544,ware,0.0
3545,widow,1.0
3546,handi,0.5
3547,dadu_dayal,0.375
3548,budget,0.5
3549,eric,0.6
3550,cornel,0.5
3551,begin,0.0
3552,casteism,0.6666666667
3553,rae,0.1428571429
3554,qutb_shahi,0.8888888889
3555,nagercoil,0.0
3556,voter,1.0
3557,ussr,0.7692307692
3558,cocain,0.2352941176
3559,custom,1.0
3560,brahmo_samaji,0.75
3561,bitumen,0.6666666667
3562,corner_kick,0.3333333333
3563,mystic,0.8
3564,far,0.1428571429
3565,tevaram,0.3333333333
3566,full_height,0.0
3567,malava,0.8571428571
3568,shamrao,1.0
3569,valmiki,0.5714285714
3570,slice,0.2
3571,r_k_laxman,0.2857142857
3572,decay,0.0
3573,tughluq,0.5
3574,partnership,0.6666666667
3575,beej,1.0
3576,mushroom,1.0
3577,water_clock,0.6666666667
3578,permit,0.6666666667
3579,lal_qila,0.8666666667
3580,virashaiva,0.2
3581,sod,0.5
3582,first_aider,1.0
3583,bhagavata,1.0
3584,chingleput,0.0
3585,salwar_kameez,0.3333333333
3586,trieu,0.6666666667
3587,au,0.7142857143
3588,jatra,0.5
3589,shiver,0.0
3590,drape,1.0
3591,nam_japna,0.5
3592,rudyard_kipling,0.5135135135
3593,power_product,0.0
3594,host,1.0
3595,vatsa,1.0
3596,minimum,1.0
3597,ur,0.8333333333
3598,carbon_acid,0.0
3599,championship,0.5
3600,bidri,0.75
3601,cocoon,1.0
3602,tori,1.0
3603,goal_post,0.7142857143
3604,ernst_haeckel,0.5
3605,christian_era,0.75
3606,handloom_weaver,0.0
3607,kapalabhati,1.0
3608,kalki,0.4
3609,hing,0.1
3610,bari,0.4
3611,squash,0.5
3612,yokohama,0.25
3613,isro,0.875
3614,forest_of_india,1.0
3615,j_v,1.0
3616,schley,0.2
3617,typhoon,0.6666666667
3618,sub_saharan_african,1.0
3619,rack,1.0
3620,down_to_earth,1.0
3621,banana_peel,1.0
3622,grandchild,1.0
3623,market_place,1.0
3624,soft_drink,0.5
3625,skin_colour,0.75
3626,talk,1.0
3627,saunf,0.4166666667
3628,break_down,0.0
3629,glucos,0.0
3630,stonemason,1.0
3631,peni,0.0
3632,barchan,1.0
3633,water_lift,0.5
3634,jama_masjid,0.7142857143
3635,per_person,1.0
3636,osaka,0.0
3637,health_problem,0.8571428571
3638,ezhava,0.6666666667
3639,prais,0.5833333333
3640,buffalo,0.6
3641,chilli_powder,0.0
3642,western_cordillera,0.5
3643,overload,0.6666666667
3644,hirakud,0.0
3645,trunk,1.0
3646,tomara,0.5
3647,consult,0.3333333333
3648,mrp,0.7142857143
3649,mask,1.0
3650,cast_system,0.6666666667
3651,hanoi,0.1111111111
3652,silk_worm,0.3333333333
3653,jada,0.2222222222
3654,interia,0.3333333333
3655,ladang,0.5
3656,nepali,0.8
3657,newcomen,0.1818181818
3658,day_time,1.0
3659,blind_fold,1.0
3660,visual_aid,1.0
3661,stiff,0.0
3662,foreign_trade,1.0
3663,khalifa,0.8571428571
3664,steam,0.5625
3665,botan,0.5
3666,paramecium,1.0
3667,phanerogam,0.5
3668,blacksmith,0.6666666667
3669,european_market,1.0
3670,root_cell,1.0
3671,black_blizzard,1.0
3672,devaki_nandan_khatri,0.5
3673,selfless,0.0
3674,khadi,1.0
3675,exploratori,1.0
3676,ho_chi_minh,0.6538461538
3677,veena,0.6666666667
3678,cooker,1.0
3679,novelist,1.0
3680,legaci,0.0
3681,nguyen_anh,0.25
3682,farid,0.3333333333
3683,dicken,0.1666666667
3684,assist,1.0
3685,fault_zone,0.25
3686,uraiyur,0.6666666667
3687,kakatiya,0.8888888889
3688,henri_ford,0.0
3689,raiyat,1.0
3690,bhaiya,0.5
3691,extra,0.5555555556
3692,pivot,1.0
3693,mahmud_of_ghazni,0.5714285714
3694,rural_health,1.0
3695,rural_health_mission,0.8
3696,reign,0.5
3697,sundaram,0.3333333333
3698,fasten,1.0
3699,spine,0.0
3700,william_g__morgan,0.0
3701,taiji,0.8333333333
3702,english_east_india_company,0.8235294118
3703,lip,0.0
3704,mood,1.0
3705,know_how,1.0
3706,diamond,0.2
3707,phnom_penh,0.0
3708,success,0.75
3709,gather,1.0
3710,thumb,0.0
3711,pyramid,1.0
3712,awak,0.25
3713,litchi,0.7142857143
3714,maze,0.6666666667
3715,north_south,1.0
3716,south_barrier,0.0
3717,north_eastern_state,0.5
3718,norway,0.4285714286
3719,draw,0.6666666667
3720,spini,0.0
3721,slovenia,0.75
3722,dead_sea,0.6842105263
3723,shake_hand,0.0
3724,level_cross,0.3333333333
3725,helper,0.3333333333
3726,til,0.6666666667
3727,pursuit,0.5
3728,amazon_river,0.3333333333
3729,thanesar,0.5
3730,dhyan,0.3333333333
3731,percept,0.8
3732,matai,0.5
3733,ghaghra,1.0
3734,dipa,1.0
3735,mose,0.25
3736,ernest_rutherford,0.380952381
3737,bigha,0.5
3738,imam,0.8
3739,bahadur_shah,0.5
3740,mandal,0.5714285714
3741,sundari,1.0
3742,mecca,0.7777777778
3743,dilli,0.5833333333
3744,nadar,0.4166666667
3745,moni,1.0
3746,public_opinion,0.8
3747,censorship,0.5
3748,aryabhata,0.5714285714
3749,ia,1.0
3750,william_bolt,1.0
3751,player,0.5714285714
3752,screw,1.0
3753,clock_system,0.3333333333
3754,cot,0.0
3755,ramgarh,0.6666666667
3756,poornima,0.0
3757,deni,1.0
3758,prostat,1.0
3759,libero,0.6666666667
3760,palamau_district,0.0
3761,strike,1.0
3762,textual,1.0
3763,central_board,1.0
3764,monkey,0.0
3765,cistern,1.0
3766,scrap,0.0
3767,john_allen,0.5
3768,razor,0.3333333333
3769,rembang,0.0
