,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,9914379,comment,9913209.0,9914308.0,0,0,danieltillett,,,"The Swedish negative rates are for banks borrowing from the central bank, but in theory there is nothing stopping banks lending money to individuals at a negative interest rate. In a deflationary environment such loans will still have a positive real interest rate. The banks of course would only do so if the negative interest rate was less than what the central bank charged.",1437375564.0
1,9914377,comment,9913910.0,9913910.0,0,0,dang,,,"<a href=""https://news.ycombinator.com/item?id=9909531"" rel=""nofollow"">https://news.ycombinator.com/item?id=9909531</a>",1437375523.0
2,9914376,comment,9913774.0,9914111.0,0,0,colinmegill,,,Best comment response ever. It is sad this will languish here rather than be etched into a stele.,1437375516.0
3,9914375,comment,9914328.0,9914328.0,0,0,borcunozkablan,,,command line,1437375498.0
4,9914373,comment,9914097.0,9914097.0,0,0,eridius,,,"Kind of a weird article. Sure, many companies are waiting because they&",
5,9914372,story,,,1,0,noplay,Why SourceForge should not die today,http://julien.duponchelle.info/development/why-sourceforge-should-not-die-today/,,1437375385.0
6,9914371,comment,9913209.0,9914207.0,0,0,danieltillett,,,Yes there has been some lose language been used in this area by people how should have known better. The problem is the word “crusade” has a meaning in English different to its original historical origins.,1437375365.0
7,9914370,comment,9913648.0,9913648.0,0,0,dang,,,"<a href=""https://news.ycombinator.com/item?id=9859535"" rel=""nofollow"">https://news.ycombinator.com/item?id=9859535</a>",1437375365.0
8,9914369,comment,9914024.0,9914320.0,0,0,Asbostos,,,"If your friends or coworkers abuse you because of their beliefs, then they are the ones causing harm, not the person who informed them. You sound like you&",
9,9914368,comment,9913431.0,9913431.0,0,0,dang,,,"Url changed from <a href=""http://www.engadget.com/2015/07/19/hack-makes-playing-doom-on-a-computer-inside-doom-a-reality/"" rel=""nofollow"">http://www.engadget.com/2015/07/19/hack-makes-playing-doom-o...</a>, which points to this.",1437375286.0
10,9914367,comment,9914144.0,9914144.0,0,0,civilian,,,"Yup! Basically the same argument as Milton Friedman made. The examples and graphs are nice though.<p><a href=""http://www.project-syndicate.org/commentary/the-euro--monetary-unity-to-political-disunity"" rel=""nofollow"">http://www.project-syndicate.org/commentary/the-euro--moneta...</a>",1437375278.0
11,9914366,comment,9910487.0,9910919.0,0,0,wwwarsame,,,"Hi Darrell,<p>I am joining The Firehose Project on Sept. 21st, 2015.",1437375277.0
12,9914365,comment,9914024.0,9914276.0,0,0,wisty,,,Cheating can also end bad relationships. Which prevents emotional harm. I&,
13,9914364,comment,9914024.0,9914024.0,0,0,Gustomaximus,,,Does anyone know if it would it be illegal to look at and/or download this information once it is publicly available? I guess this would vary by country a bit. Would this count as &,
14,9914363,comment,9911942.0,9914240.0,0,0,danieltillett,,,Has the State of California ever taken legal action against any company located outside of CA for not complying with this regulation or is it just another one of those laws that are on the book but are never enforced?,1437375216.0
15,9914362,comment,9914024.0,9914282.0,0,0,Gustomaximus,,,"Haha, I&",
16,9914361,comment,9913798.0,9913798.0,0,0,idoco,,,Liked the homage to zombo.com :)<p>Had to reference this xkcd.com/855,1437375137.0
17,9914360,comment,9908755.0,9909539.0,0,0,dlss,,,I find this reply really confusing.<p>1. What were you hoping to accomplish with the Dylan quote? Are you ceding the agency argument and now asserting that advertising should be banned because it&,
18,9914359,story,,,2,0,alonho,DigData – SQL optimised for MongoDB with killer visualisations,https://digdata.io,,1437375089.0
19,9914358,comment,9912644.0,9914248.0,0,0,snaily,,,I can&,
20,9914356,comment,9913774.0,9914318.0,0,0,WalterBright,,,> Your parents don&,
21,9914355,comment,9914024.0,9914300.0,0,0,simplexion,,,I am genuinely interested in their reasoning for it. I don&,
22,9914354,comment,9911942.0,9912957.0,0,0,kiiski,,,"Why not just use Access (I suppose LibreOffice has an equivalent too)? It probably would be more work to set up, but you would have a proper database with the ability to use SQL for queries.",1437374937.0
23,9914353,comment,9914328.0,9914328.0,0,0,aaronbrethorst,,,"Command line+SourceTree, depending on what task I&",
24,9914352,comment,9910487.0,9910893.0,0,0,wwwarsame,,,Dude!! You are an awesome human being!,1437374893.0
25,9914351,story,,,2,0,ziodave,Comparing Git Workflows,https://www.atlassian.com/git/tutorials/comparing-workflows,,1437374886.0
26,9914350,comment,9913209.0,9913681.0,0,0,electronvolt,,,"Yes and no.  You are true that the bureaucracy is non-partisan and bureaucrats are not necessarily beholden to political leaders or process.<p>However, leadership (in a company, in a country, whatever) will set the priorities and tone of any group under them.  Even if that leadership is in some ways going against the current of the bureaucracy, it&",
27,9914349,comment,9910487.0,9912220.0,0,0,wwwarsame,,,Thank you. This is good. I will definitely take this into consideration.,1437374791.0
28,9914348,comment,9911942.0,9913854.0,0,0,danparsonson,,,"> Flintstones was a cartoon, not a documentary.<p>Go ahead and shatter my illusions, why don&",
29,9914347,comment,9914024.0,9914284.0,0,0,Asbostos,,,Wouldn&,
30,9914346,comment,9913209.0,9914196.0,0,0,adventured,,,Australia has the same problem Canada does. It&,
31,9914345,comment,9910741.0,9912885.0,0,0,pjmlp,,,"There were the developer manuals, but you will need to find someone willing to get rid of them.",1437374745.0
