,ID,Type,Story,Parent,Points,Comments,Author,Title,URL,Content,Created
0,8214763,comment,8214494.0,8214494.0,1,0,jrvarela56,,,"For another compact format (exclusive to homogenous collections), checkout JSONH <a href=""https://github.com/WebReflection/JSONH"" rel=""nofollow"">https://github.com/WebReflection/JSONH</a>",1408759164.0
1,8214762,comment,8210235.0,8213745.0,1,0,jthol,,,The panama canal is 50 miles wide and has an elevation change of 85 feet.  Construction took 10 years.<p>It would be vastly more efficient to have a pipe line which would still be ludicrous.,1408759099.0
2,8214761,comment,8214264.0,8214447.0,1,0,jwmerrill,,,Here&,
3,8214760,comment,8213213.0,8214380.0,2,0,x0x0,,,My guess is that it&,
4,8214759,comment,8212335.0,8212827.0,1,0,fsck--off,,,> It&,
5,8214758,comment,8211575.0,8214327.0,1,0,Gigablah,,,"Nothing wrong with the syntax, it&",
6,8214757,comment,8214130.0,8214130.0,1,0,yowza,,,Too bad I don&,
7,8214756,comment,8212072.0,8212072.0,1,0,markcampbell,,,Does something like this exist for MySQL?,1408758996.0
8,8214755,comment,8214438.0,8214438.0,3,0,mgkimsal,,,"Mostly unrelated, but I just met a guy last night who&",
9,8214754,comment,8214343.0,8214729.0,4,0,mathetic,,,"Well, that is not the point though. He is just pointing out the hypocrisy.",1408758989.0
10,8214753,comment,8213410.0,8214141.0,1,0,lotharbot,,,"A lot of people sleep in shifts, wherein one gets a full night&",
11,8214752,comment,8214530.0,8214530.0,1,0,mattkrea,,,"I strongly recommend an Acer C720. The conversion is mostly painless and the portability is incredible. Aslo, once it&",
12,8214751,comment,8214572.0,8214572.0,1,0,terravion,,,Best of luck getting this program back on track.,1408758907.0
13,8214750,comment,8212457.0,8212457.0,2,0,panarky,,,<i>It might even be possible to use a knowledge base as detailed and broad as Google&,
14,8214749,comment,8213213.0,8214389.0,4,0,x0x0,,,my experience is very different: often problem projects are in that situation because of problem clients.  How do you work out the difference before committing?<p>edit: though I bet not dealing with clients that quibble about billing rates excludes lots who didn&,
